position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Gold,Taylor,USA,25,"1993-11-17 00:00:00",76866,9530459,"3 / (6)",912.06
2,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (8)",887.41
3,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (7)",864.56
4,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (5)",853.07
5,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (5)",841.27
6,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",754.16
7,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (3)",738.87
8,Longo,Arthur,FRA,31,"1988-07-21 00:00:00",23085,1753372,"3 / (6)",728.70
9,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (6)",723.89
10,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (5)",690.25
11,Haller,Christian,SUI,30,"1989-10-28 00:00:00",40293,7510051,"3 / (5)",682.78
12,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (5)",649.81
13,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (6)",642.92
14,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (5)",630.00
15,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"3 / (5)",626.14
16,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (5)",623.43
17,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (6)",616.61
18,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (4)",580.36
19,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (7)",579.72
20,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (7)",553.14
21,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",546.38
22,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (9)",536.28
23,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (7)",517.64
24,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (4)",461.65
25,Imai,Ikumi,JPN,23,"1996-09-03 00:00:00",78688,9300590,"3 / (5)",443.32
26,Farrow,Benji,USA,27,"1992-03-08 00:00:00",74227,,"3 / (6)",442.02
27,"Van der wal",Dolf,NED,32,"1987-07-21 00:00:00",72741,1404958,"3 / (6)",422.40
28,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (6)",420.85
