position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (7)",1000.00
2,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (10)",890.10
3,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (8)",803.23
4,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (7)",746.09
5,Hirano,Ruka,JPN,,,91295,9300799,"3 / (11)",743.37
6,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (8)",717.81
7,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (7)",717.58
8,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (10)",658.85
9,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (8)",636.28
10,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (12)",635.99
11,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (3)",624.56
12,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (7)",612.35
13,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (7)",561.40
14,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (7)",499.39
15,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (4)",483.64
16,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (7)",477.10
17,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (9)",466.61
18,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (4)",466.55
19,Hirano,Kaishu,JPN,,,95889,9300803,"3 / (6)",445.96
20,Shigeno,Shuichiro,JPN,,,94996,9300976,"3 / (5)",435.10
21,Tourki,Liam,FRA,20,"1999-03-25 00:00:00",81604,9190385,"3 / (9)",419.46
22,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (5)",413.85
23,Fair,Shawn,CAN,18,"2001-06-01 00:00:00",91032,9100854,"3 / (13)",398.52
24,Lechner,Christoph,GER,18,"2000-12-08 00:00:00",92477,9200133,"3 / (9)",395.54
25,Nakagawa,Kaishu,JPN,,,93137,9300901,"3 / (6)",394.06
26,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (7)",379.85
27,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (7)",375.93
28,Negishi,Shin,JPN,,,93647,9300883,"3 / (5)",373.89
29,Kuchisubo,Raio,JPN,18,"2001-06-09 00:00:00",89482,9300754,"3 / (8)",372.20
30,Hoeflich,Andre,GER,22,"1997-04-28 00:00:00",81378,9200110,"3 / (6)",371.29
31,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (5)",363.58
32,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"2 / (2)",361.21
33,Allenspach,"Elias Gian",SUI,18,"2001-05-14 00:00:00",88792,,"3 / (10)",345.14
34,Ivanov,Victor,SUI,20,"1999-03-21 00:00:00",86860,9510386,"3 / (9)",340.82
35,Kweon,Leejun,KOR,22,"1997-10-24 00:00:00",86412,9320093,"3 / (7)",336.03
36,Kikuchihara,Koyata,JPN,,,95076,9300940,"3 / (7)",330.02
37,Coyne,Jack,USA,17,"2002-01-17 00:00:00",90779,9531302,"3 / (9)",325.82
38,Wolle,Jason,USA,19,"1999-11-30 00:00:00",94559,9531295,"3 / (10)",318.27
39,Gennero,Lorenzo,ITA,22,"1997-06-30 00:00:00",86558,9290295,"3 / (6)",316.26
40,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (8)",306.78
41,Canter,Jake,USA,16,"2003-07-19 00:00:00",90895,9531350,"3 / (7)",305.50
