position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (8)",909.23
2,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (3)",906.70
3,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (9)",894.18
4,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (8)",858.51
5,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"3 / (8)",858.17
6,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (10)",847.35
7,Gold,Taylor,USA,25,"1993-11-17 00:00:00",76866,9530459,"3 / (12)",819.17
8,Lago,Scotty,USA,31,"1987-12-11 00:00:00",72253,,"3 / (10)",775.90
9,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (9)",753.99
10,Longo,Arthur,FRA,31,"1988-07-21 00:00:00",23085,1753372,"3 / (10)",745.92
11,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (7)",726.41
12,Haller,Christian,SUI,30,"1989-10-28 00:00:00",40293,7510051,"3 / (11)",706.74
13,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (11)",691.63
14,Mitrani,Luke,USA,29,"1990-07-20 00:00:00",40200,,"3 / (7)",679.56
15,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (5)",674.60
16,Farrow,Benji,USA,27,"1992-03-08 00:00:00",74227,,"3 / (11)",656.77
17,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (10)",650.59
18,Nedefuji,Ayumu,JPN,25,"1994-04-07 00:00:00",76764,9300462,"3 / (7)",631.23
19,Korpi,Janne,FIN,33,"1986-02-05 00:00:00",39070,1184963,"3 / (7)",608.19
20,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (5)",603.62
21,"De Jong",Dimi,NED,25,"1994-09-01 00:00:00",72123,9400005,"3 / (5)",580.66
22,Sato,Syuhei,JPN,32,"1987-09-07 00:00:00",73938,7300000,"3 / (6)",578.07
23,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (6)",570.92
24,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"3 / (9)",568.38
25,Baisamy,Johann,FRA,30,"1989-05-18 00:00:00",47057,7326738,"3 / (9)",555.75
26,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (4)",555.51
27,Koch,Lucien,SUI,23,"1996-01-02 00:00:00",77404,9510323,"3 / (6)",536.75
28,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (7)",508.72
29,"Van der wal",Dolf,NED,32,"1987-07-21 00:00:00",72741,1404958,"3 / (7)",468.00
30,Kudo,Kohei,JPN,29,"1990-02-09 00:00:00",70324,9300011,"3 / (4)",462.91
31,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (8)",455.93
32,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (7)",455.08
33,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (4)",446.44
34,Shaw,Spencer,USA,26,"1993-01-29 00:00:00",19996,,"3 / (7)",443.28
35,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (6)",433.49
36,Kilner,Ben,GBR,31,"1988-08-21 00:00:00",72478,1224939,"3 / (6)",431.96
37,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (8)",429.04
38,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (5)",426.92
39,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (5)",417.94
40,Fujita,Kazuumi,JPN,29,"1990-07-04 00:00:00",73915,,"3 / (5)",417.09
41,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (3)",414.64
