position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",811.36
2,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",764.75
3,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (6)",761.72
4,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (4)",698.65
5,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (4)",656.29
6,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (5)",648.41
7,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (4)",644.38
8,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (4)",616.07
9,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"3 / (5)",605.18
10,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (6)",589.84
11,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (4)",589.34
12,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (4)",547.36
13,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (5)",536.79
14,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (5)",526.97
15,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (3)",494.36
16,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (7)",471.35
17,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (3)",469.16
18,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (5)",458.35
19,Henkes,Justus,USA,18,"2001-04-03 00:00:00",82666,9531241,"3 / (5)",453.73
20,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (3)",440.14
21,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (4)",426.12
22,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (6)",425.05
23,Nedefuji,Ayumu,JPN,25,"1994-04-07 00:00:00",76764,9300462,"3 / (5)",423.51
24,Yamagata,Yasuaki,JPN,,,84641,9300595,"3 / (4)",414.51
