position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,James,Scotty,AUS,26,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",966.67
2,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (9)",902.17
3,Hirano,Ruka,JPN,,,91295,9300799,"3 / (8)",763.71
4,Burgener,Patrick,SUI,26,"1994-06-01 00:00:00",72989,9510239,"3 / (8)",760.38
5,Livingston,Derek,CAN,29,"1991-01-05 00:00:00",79209,9100194,"3 / (5)",690.49
6,Scherrer,Jan,SUI,26,"1994-07-11 00:00:00",63890,9510228,"3 / (9)",664.68
7,Katayama,Raibu,JPN,25,"1995-05-04 00:00:00",83805,9300545,"3 / (4)",659.26
8,Anai,Ikko,JPN,22,"1997-12-17 00:00:00",82290,9300617,"3 / (5)",625.42
9,Miller,Toby,USA,20,"2000-02-14 00:00:00",83042,9531142,"3 / (5)",617.09
10,Hoeflich,Andre,GER,23,"1997-04-28 00:00:00",81378,9200110,"3 / (9)",612.56
11,Josey,Chase,USA,25,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",582.03
12,Hirano,Kaishu,JPN,,,95889,9300803,"3 / (6)",554.49
13,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (4)",527.24
14,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (7)",526.47
15,Wachendorfer,Ryan,USA,24,"1996-02-03 00:00:00",81197,9530811,"3 / (6)",523.92
16,Shigeno,Shuichiro,JPN,,,94996,9300976,"3 / (8)",517.53
17,Gold,Taylor,USA,26,"1993-11-17 00:00:00",76866,9530459,"3 / (5)",516.00
18,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (4)",476.93
19,Blackwell,Chase,USA,21,"1999-02-27 00:00:00",85114,9531125,"3 / (7)",475.32
20,Tait,Rakai,NZL,21,"1998-12-11 00:00:00",85111,9531158,"3 / (6)",469.72
21,Wolle,Jason,USA,20,"1999-11-30 00:00:00",94559,9531295,"3 / (8)",456.07
22,Nakagawa,Kaishu,JPN,,,93137,9300901,"3 / (5)",454.22
23,Habluetzel,David,SUI,24,"1996-04-24 00:00:00",76229,9510324,"3 / (6)",447.09
24,Davis,Danny,USA,32,"1988-06-22 00:00:00",60369,9530002,"2 / (2)",435.79
25,Foster,Lucas,USA,20,"1999-09-17 00:00:00",92114,9531230,"3 / (10)",403.26
26,Coyne,Jack,USA,18,"2002-01-17 00:00:00",90779,9531302,"3 / (4)",393.72
27,Lechner,Christoph,GER,19,"2000-12-08 00:00:00",92477,9200133,"3 / (8)",386.75
28,Kikuchihara,Koyata,JPN,,,95076,9300940,"3 / (6)",363.02
29,Fair,Shawn,CAN,19,"2001-06-01 00:00:00",91032,9100854,"3 / (7)",358.61
30,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"2 / (2)",356.18
31,Okesson,Joey,USA,,,96999,9531364,"3 / (4)",344.74
32,Lee,Joon-Sik,KOR,18,"2002-03-07 00:00:00",94553,9320173,"3 / (9)",343.46
33,Wang,Ziyang,CHN,,,97572,1124985,"3 / (7)",340.98
34,Negishi,Shin,JPN,,,93647,9300883,"3 / (3)",339.09
35,Bullock-Womble,Fynn,USA,,,96984,,"3 / (6)",337.55
36,Tourki,Liam,FRA,21,"1999-03-25 00:00:00",81604,9190385,"3 / (6)",328.33
37,Lecroy,Kolman,USA,,,96120,9531366,"3 / (9)",317.71
38,Ivanov,Victor,SUI,21,"1999-03-21 00:00:00",86860,9510386,"3 / (9)",306.29
39,Allenspach,"Elias Gian",SUI,19,"2001-05-14 00:00:00",88792,,"3 / (6)",305.38
40,Okawa,Kotaro,JPN,,,95886,9300835,"3 / (5)",304.88
41,Kuchisubo,Raio,JPN,19,"2001-06-09 00:00:00",89482,9300754,"3 / (6)",304.79
42,Biele,"Gian Andrin",SUI,17,"2003-06-20 00:00:00",88788,9510455,"3 / (7)",302.26
43,Bockstaller,Benedikt,GER,,,93071,9200147,"3 / (5)",299.30
44,Lee,Hyun-Jun,KOR,,,95239,9320181,"3 / (8)",290.28
45,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (6)",289.20
46,Saito,Sota,JPN,,,94998,9300941,"3 / (4)",288.80
