position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (5)",901.97
2,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (5)",847.95
3,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (5)",791.60
4,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (5)",752.76
5,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (6)",747.50
6,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (8)",746.48
7,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (3)",722.87
8,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (6)",710.93
9,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",639.40
10,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (8)",593.35
11,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (4)",564.48
12,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (5)",533.33
13,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (6)",503.82
14,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (4)",492.07
15,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (5)",477.41
16,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (3)",476.58
17,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (6)",471.14
18,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (6)",462.59
19,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (5)",458.18
20,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (4)",454.69
21,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (6)",433.13
22,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (3)",414.21
23,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (7)",413.63
24,Lechner,Christoph,GER,18,"2000-12-08 00:00:00",92477,9200133,"3 / (7)",397.06
