position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,James,Scotty,AUS,26,"1994-07-06 00:00:00",74836,9040117,"3 / (5)",1000.00
2,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (10)",902.17
3,Burgener,Patrick,SUI,26,"1994-06-01 00:00:00",72989,9510239,"3 / (8)",760.38
4,Katayama,Raibu,JPN,25,"1995-05-04 00:00:00",83805,9300545,"3 / (7)",753.97
5,Hirano,Ruka,JPN,,,91295,9300799,"3 / (8)",743.37
6,Josey,Chase,USA,25,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",695.14
7,Livingston,Derek,CAN,29,"1991-01-05 00:00:00",79209,9100194,"3 / (7)",690.49
8,Scherrer,Jan,SUI,26,"1994-07-11 00:00:00",63890,9510228,"3 / (9)",658.85
9,Anai,Ikko,JPN,22,"1997-12-17 00:00:00",82290,9300617,"3 / (9)",634.75
10,Davis,Danny,USA,32,"1988-06-22 00:00:00",60369,9530002,"3 / (3)",624.56
11,Miller,Toby,USA,20,"2000-02-14 00:00:00",83042,9531142,"3 / (4)",613.58
12,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (5)",579.09
13,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (6)",561.40
14,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (8)",550.24
15,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (3)",527.88
16,Hoeflich,Andre,GER,23,"1997-04-28 00:00:00",81378,9200110,"3 / (7)",487.45
17,Habluetzel,David,SUI,24,"1996-04-24 00:00:00",76229,9510324,"3 / (7)",477.10
18,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (4)",466.55
19,Shigeno,Shuichiro,JPN,,,94996,9300976,"3 / (6)",465.98
20,Blackwell,Chase,USA,21,"1999-02-27 00:00:00",85114,9531125,"3 / (7)",440.95
21,Wachendorfer,Ryan,USA,24,"1996-02-03 00:00:00",81197,9530811,"3 / (4)",431.17
22,Fair,Shawn,CAN,19,"2001-06-01 00:00:00",91032,9100854,"3 / (10)",427.58
23,Tourki,Liam,FRA,21,"1999-03-25 00:00:00",81604,9190385,"3 / (8)",426.78
24,Hirano,Kaishu,JPN,,,95889,9300803,"3 / (4)",411.24
25,Avtaneev,Nikita,RUS,25,"1995-03-09 00:00:00",86316,9480374,"3 / (5)",407.85
26,Nakagawa,Kaishu,JPN,,,93137,9300901,"3 / (4)",394.06
27,Wolle,Jason,USA,20,"1999-11-30 00:00:00",94559,9531295,"3 / (8)",378.58
28,Kuchisubo,Raio,JPN,19,"2001-06-09 00:00:00",89482,9300754,"3 / (7)",367.71
29,Kikuchihara,Koyata,JPN,,,95076,9300940,"3 / (6)",363.02
30,Lechner,Christoph,GER,19,"2000-12-08 00:00:00",92477,9200133,"3 / (7)",362.00
31,Negishi,Shin,JPN,,,93647,9300883,"3 / (3)",339.09
32,Lee,Joon-Sik,KOR,18,"2002-03-07 00:00:00",94553,9320173,"3 / (7)",332.43
33,Foster,Lucas,USA,20,"1999-09-17 00:00:00",92114,9531230,"3 / (8)",332.01
34,Wang,Ziyang,CHN,,,97572,1124985,"3 / (8)",327.07
35,Ivanov,Victor,SUI,21,"1999-03-21 00:00:00",86860,9510386,"3 / (9)",323.51
36,Gennero,Lorenzo,ITA,23,"1997-06-30 00:00:00",86558,9290295,"3 / (6)",316.26
37,Bullock-Womble,Fynn,USA,,,96984,,"3 / (6)",316.20
38,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (6)",313.93
39,Lecroy,Kolman,USA,,,96120,9531366,"3 / (8)",310.97
40,Allenspach,"Elias Gian",SUI,19,"2001-05-14 00:00:00",88792,,"3 / (8)",305.38
