position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (6)",935.30
2,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (4)",912.63
3,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",847.95
4,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (7)",825.97
5,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (6)",791.60
6,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (9)",770.68
7,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (6)",752.76
8,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (6)",710.93
9,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (7)",651.03
10,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (4)",610.47
11,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (9)",593.35
12,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (5)",571.15
13,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (5)",535.47
14,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (6)",533.33
15,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (7)",503.82
16,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (6)",487.02
17,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (6)",477.41
18,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (7)",471.14
19,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (6)",462.59
20,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (6)",462.28
21,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (5)",454.69
22,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (7)",448.20
23,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (3)",414.21
24,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (7)",413.63
25,Lechner,Christoph,GER,18,"2000-12-08 00:00:00",92477,9200133,"3 / (7)",397.06
26,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (5)",390.90
27,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (9)",386.08
28,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (5)",383.69
29,Ivanov,Victor,SUI,20,"1999-03-21 00:00:00",86860,9510386,"3 / (8)",380.22
30,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (6)",375.15
31,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (3)",361.85
32,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (7)",359.23
33,Hirano,Ruka,JPN,,,91295,9300799,"3 / (4)",340.50
34,Gennero,Lorenzo,ITA,22,"1997-06-30 00:00:00",86558,9290295,"3 / (9)",340.44
35,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (5)",340.16
36,Wolle,Jason,USA,19,"1999-11-30 00:00:00",94559,9531295,"3 / (9)",337.39
37,Tourki,Liam,FRA,20,"1999-03-25 00:00:00",81604,9190385,"3 / (9)",333.57
38,Allenspach,"Elias Gian",SUI,18,"2001-05-14 00:00:00",88792,,"3 / (9)",327.97
39,Kuchisubo,Raio,JPN,18,"2001-06-09 00:00:00",89482,9300754,"3 / (5)",327.59
40,Hoepfl,Johannes,GER,24,"1995-08-12 00:00:00",77864,9200089,"3 / (6)",326.14
41,Fair,Shawn,CAN,18,"2001-06-01 00:00:00",91032,9100854,"3 / (13)",323.29
42,Craig,Fletcher,NZL,18,"2001-05-25 00:00:00",94323,9410046,"3 / (9)",320.18
