position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",811.36
2,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (5)",764.75
3,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (6)",761.72
4,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (5)",706.16
5,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (4)",698.65
6,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (4)",680.38
7,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (6)",648.41
8,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (4)",619.12
9,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (4)",616.07
10,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (5)",599.06
11,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (4)",583.14
12,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"3 / (4)",545.85
13,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (5)",526.97
14,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (5)",521.19
15,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (3)",491.28
16,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (5)",478.60
17,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (5)",478.51
18,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (7)",471.87
19,Nedefuji,Ayumu,JPN,25,"1994-04-07 00:00:00",76764,9300462,"3 / (5)",457.96
20,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (4)",457.47
21,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (4)",454.29
22,Henkes,Justus,USA,18,"2001-04-03 00:00:00",82666,9531241,"3 / (4)",453.73
23,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (3)",435.28
24,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (3)",430.09
25,Haller,Christian,SUI,30,"1989-10-28 00:00:00",40293,7510051,"3 / (6)",422.40
