position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (9)",969.33
2,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (7)",936.00
3,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (6)",873.39
4,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (8)",828.13
5,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (9)",796.37
6,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (9)",783.11
7,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (7)",774.29
8,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (7)",746.00
9,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (9)",732.07
10,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (6)",697.40
11,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (9)",681.73
12,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (5)",670.34
13,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (6)",654.47
14,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (7)",627.03
15,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (11)",611.09
16,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (9)",576.18
17,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"3 / (6)",557.59
18,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (4)",551.79
19,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (7)",550.50
20,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (7)",536.27
21,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (7)",535.23
22,Yamagata,Yasuaki,JPN,,,84641,9300595,"3 / (4)",531.32
23,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (8)",523.59
24,Imai,Ikumi,JPN,23,"1996-09-03 00:00:00",78688,9300590,"3 / (5)",495.78
25,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (13)",479.44
26,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (8)",477.41
27,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (9)",469.69
28,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (7)",469.09
29,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (12)",469.00
30,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"3 / (5)",468.22
31,Gold,Taylor,USA,25,"1993-11-17 00:00:00",76866,9530459,"3 / (3)",426.22
32,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (11)",421.53
33,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (4)",414.72
34,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (9)",410.16
35,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (7)",391.73
36,Nedefuji,Ayumu,JPN,25,"1994-04-07 00:00:00",76764,9300462,"3 / (7)",383.46
37,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (6)",382.23
38,Imai,Rogu,JPN,,,87176,9300656,"3 / (4)",354.06
39,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (11)",352.14
40,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (5)",346.72
41,Korpi,Janne,FIN,33,"1986-02-05 00:00:00",39070,1184963,"3 / (6)",339.18
42,Cho,Hyeonmin,KOR,,,94552,9320174,"3 / (9)",336.56
43,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (10)",335.92
44,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (4)",318.13
45,Igarashi,Ryo,JPN,,,92064,9300666,"3 / (3)",315.79
46,Hoeflich,Andre,GER,22,"1997-04-28 00:00:00",81378,9200110,"3 / (6)",315.55
47,Aota,Wataru,JPN,,,91501,9300741,"3 / (4)",312.65
48,Tait,Rakai,NZL,20,"1998-12-11 00:00:00",85111,9531158,"3 / (6)",311.27
49,Hoepfl,Johannes,GER,24,"1995-08-12 00:00:00",77864,9200089,"3 / (4)",310.77
50,Kuchisubo,Raio,JPN,18,"2001-06-09 00:00:00",89482,9300754,"3 / (3)",306.73
51,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (4)",305.44
52,Allenspach,"Elias Gian",SUI,18,"2001-05-14 00:00:00",88792,,"3 / (7)",305.18
53,Lee,Minsik,KOR,19,"2000-07-05 00:00:00",91111,9320133,"3 / (7)",304.63
54,Hirano,Eiju,JPN,24,"1995-07-23 00:00:00",73955,9300508,"3 / (3)",304.44
55,Ivanov,Victor,SUI,20,"1999-03-21 00:00:00",86860,9510386,"3 / (9)",302.26
56,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (10)",298.03
57,Fair,Shawn,CAN,18,"2001-06-01 00:00:00",91032,9100854,"3 / (12)",295.43
58,Pettit,Robert,USA,24,"1995-09-19 00:00:00",82543,9530913,"3 / (6)",294.59
59,Kweon,Leejun,KOR,22,"1997-10-24 00:00:00",86412,9320093,"3 / (11)",294.18
60,Niblett,Trevor,CAN,27,"1992-09-11 00:00:00",77452,9100302,"3 / (10)",291.32
61,Tourki,Liam,FRA,20,"1999-03-25 00:00:00",81604,9190385,"3 / (10)",289.89
62,Hirano,Kaishu,JPN,,,95889,9300803,"3 / (3)",272.46
63,Andrews,Freeman,NZL,22,"1997-10-05 00:00:00",88494,9410041,"3 / (10)",267.49
64,Wopnford,Owen,CAN,19,"1999-12-01 00:00:00",89186,9100788,"3 / (9)",254.33
65,Foster,Lucas,USA,20,"1999-09-17 00:00:00",92114,9531230,"3 / (3)",251.66
66,Wolle,Jason,USA,19,"1999-11-30 00:00:00",94559,9531295,"3 / (5)",242.69
67,Suikov,Maksim,RUS,,,94554,9480555,"3 / (12)",242.11
68,Gennero,Lorenzo,ITA,22,"1997-06-30 00:00:00",86558,9290295,"3 / (8)",237.30
69,Shi,Wancheng,CHN,29,"1990-08-13 00:00:00",77443,1124910,"3 / (6)",237.05
70,Hirano,Ruka,JPN,,,91295,9300799,"2 / (2)",231.57
71,Hauri,Marco,SUI,18,"2000-11-18 00:00:00",90851,9510427,"3 / (5)",227.44
72,Craig,Fletcher,NZL,18,"2001-05-25 00:00:00",94323,9410046,"3 / (5)",217.39
73,Lechner,Christoph,GER,18,"2000-12-08 00:00:00",92477,9200133,"3 / (7)",215.87
74,Kim,"Ho Jun",KOR,29,"1990-05-01 00:00:00",79955,9320004,"3 / (11)",200.01
75,Collins,Jack,CAN,21,"1998-09-19 00:00:00",78363,9100651,"3 / (7)",195.08
76,Noda,Chihiro,JPN,,,95811,9300865,"3 / (7)",190.85
77,Okawa,Kotaro,JPN,,,95886,9300835,"3 / (3)",190.56
78,Shigeno,Shuichiro,JPN,,,94996,9300976,"3 / (4)",188.22
79,Imai,Rigu,JPN,,,89495,9300745,"3 / (3)",187.31
80,Kavcic,Filip,SLO,25,"1994-04-04 00:00:00",77863,9560079,"3 / (3)",185.22
81,Kim,"Kang San",KOR,,,94880,,"3 / (3)",182.33
82,Coyne,Jack,USA,17,"2002-01-17 00:00:00",90779,9531302,"3 / (4)",176.84
83,Doi,Takumi,JPN,,,96525,,"3 / (5)",169.00
84,Seta,Kazuma,JPN,,,93181,,"3 / (3)",168.94
85,Moller,Blake,USA,,,85116,9531164,"3 / (5)",164.67
86,Otsuka,Reo,JPN,,,87725,9300553,"3 / (3)",164.15
87,Farrow,Benji,USA,27,"1992-03-08 00:00:00",74227,,"3 / (3)",161.00
88,Adams,Braeden,CAN,21,"1998-03-26 00:00:00",89205,9100713,"3 / (7)",159.80
89,"KRALJ KOS",Max,SLO,,,81399,9560168,"3 / (6)",158.91
90,Horiguchi,Yuto,JPN,,,83827,9300820,"3 / (3)",157.42
91,Maisonneuve,Noah,CAN,21,"1998-05-22 00:00:00",83635,9100572,"3 / (5)",153.57
