position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (6)",935.30
2,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"3 / (4)",912.63
3,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",874.83
4,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (7)",825.97
5,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (9)",792.05
6,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (6)",791.60
7,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (5)",740.78
8,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (10)",732.07
9,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (7)",727.73
10,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (7)",651.03
11,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (5)",642.48
12,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (10)",611.09
13,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (5)",610.47
14,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (9)",597.05
15,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (5)",550.50
16,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (5)",535.47
17,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (7)",519.10
18,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (3)",511.53
19,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (11)",501.78
20,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (6)",489.94
21,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (6)",487.02
22,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (7)",477.41
23,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (9)",469.00
24,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (6)",459.76
25,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"3 / (4)",448.60
26,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (10)",448.20
27,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"3 / (4)",441.85
28,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (8)",428.62
29,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (6)",413.90
30,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (7)",410.16
31,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (5)",407.22
32,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (11)",386.08
33,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (4)",382.23
34,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (4)",355.44
35,Ivanov,Victor,SUI,20,"1999-03-21 00:00:00",86860,9510386,"3 / (10)",352.93
36,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (6)",350.63
37,Allenspach,"Elias Gian",SUI,18,"2001-05-14 00:00:00",88792,,"3 / (7)",343.07
38,Cho,Hyeonmin,KOR,,,94552,9320174,"3 / (7)",329.89
39,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (6)",318.32
40,Hoeflich,Andre,GER,22,"1997-04-28 00:00:00",81378,9200110,"3 / (4)",315.55
41,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (10)",315.35
42,Craig,Fletcher,NZL,18,"2001-05-25 00:00:00",94323,9410046,"3 / (8)",315.33
