position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (6)",839.49
2,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (5)",822.80
3,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (6)",784.01
4,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (5)",775.47
5,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (4)",721.34
6,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (6)",679.03
7,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",675.80
8,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (4)",633.52
9,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"3 / (4)",622.32
10,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",609.22
11,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (5)",585.23
12,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (5)",576.14
13,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (5)",553.91
14,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (6)",535.78
15,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (6)",534.47
16,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (6)",529.81
17,Nedefuji,Ayumu,JPN,25,"1994-04-07 00:00:00",76764,9300462,"3 / (6)",520.66
18,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (7)",514.94
19,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (3)",505.22
20,Henkes,Justus,USA,18,"2001-04-03 00:00:00",82666,9531241,"3 / (5)",495.91
21,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (6)",493.23
22,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (6)",480.39
23,Haller,Christian,SUI,30,"1989-10-28 00:00:00",40293,7510051,"3 / (7)",474.69
24,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (6)",473.59
25,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (5)",467.50
26,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (7)",455.64
27,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (4)",454.29
28,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (4)",422.41
29,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (8)",419.07
30,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"2 / (2)",389.63
31,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (6)",384.50
32,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (6)",381.68
33,Farrow,Benji,USA,27,"1992-03-08 00:00:00",74227,,"3 / (3)",371.73
34,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (7)",369.65
35,Gold,Taylor,USA,25,"1993-11-17 00:00:00",76866,9530459,"3 / (3)",365.98
36,Baisamy,Johann,FRA,30,"1989-05-18 00:00:00",47057,7326738,"3 / (3)",361.31
37,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (7)",341.10
38,Niblett,Trevor,CAN,27,"1992-09-11 00:00:00",77452,9100302,"3 / (7)",337.22
39,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (9)",335.52
40,Osanai,Shuhei,JPN,24,"1995-01-25 00:00:00",76633,9300502,"3 / (4)",332.06
41,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (5)",322.46
42,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (6)",314.58
43,Lee,Minsik,KOR,19,"2000-07-05 00:00:00",91111,9320133,"3 / (6)",312.67
44,Hoepfl,Johannes,GER,24,"1995-08-12 00:00:00",77864,9200089,"3 / (5)",294.93
45,Imai,Rogu,JPN,,,87176,9300656,"3 / (4)",294.41
