position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (4)",895.87
2,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (6)",880.40
3,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (6)",880.33
4,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (6)",754.42
5,Gold,Taylor,USA,25,"1993-11-17 00:00:00",76866,9530459,"3 / (5)",731.96
6,Longo,Arthur,FRA,31,"1988-07-21 00:00:00",23085,1753372,"3 / (5)",726.63
7,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (6)",723.89
8,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (6)",690.25
9,Haller,Christian,SUI,30,"1989-10-28 00:00:00",40293,7510051,"3 / (6)",688.83
10,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (5)",619.00
11,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (3)",616.87
12,Ladley,Matthew,USA,28,"1991-05-17 00:00:00",69253,,"3 / (4)",593.30
13,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"2 / (2)",578.63
14,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"3 / (4)",571.94
15,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (5)",564.00
16,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (7)",555.28
17,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (5)",548.41
18,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (6)",515.08
19,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (5)",502.67
20,Imai,Ikumi,JPN,23,"1996-09-03 00:00:00",78688,9300590,"3 / (6)",500.47
21,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (6)",490.31
22,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (3)",488.42
23,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (4)",449.75
24,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (4)",442.70
25,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"3 / (4)",436.63
26,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"3 / (7)",429.35
27,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (5)",425.70
28,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (6)",424.98
29,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (7)",415.90
30,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (6)",415.76
31,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (4)",403.93
32,Hirano,Eiju,JPN,24,"1995-07-23 00:00:00",73955,9300508,"3 / (3)",390.53
33,Baisamy,Johann,FRA,30,"1989-05-18 00:00:00",47057,7326738,"3 / (7)",383.77
34,"Van der wal",Dolf,NED,32,"1987-07-21 00:00:00",72741,1404958,"3 / (4)",370.29
35,Jacobson,Nathan,USA,21,"1998-03-29 00:00:00",84013,9530976,"3 / (6)",364.57
36,Kim,"Ho Jun",KOR,29,"1990-05-01 00:00:00",79955,9320004,"3 / (4)",350.62
37,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (4)",342.95
38,Farrow,Benji,USA,27,"1992-03-08 00:00:00",74227,,"3 / (5)",338.84
39,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (9)",337.77
40,Kweon,Leejun,KOR,22,"1997-10-24 00:00:00",86412,9320093,"3 / (4)",331.72
41,Henkes,Justus,USA,18,"2001-04-03 00:00:00",82666,9531241,"3 / (7)",329.92
42,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (7)",329.25
43,Brownrigg,Dru,USA,22,"1997-07-09 00:00:00",80778,9530938,"3 / (6)",311.68
44,Nedefuji,Ayumu,JPN,25,"1994-04-07 00:00:00",76764,9300462,"3 / (5)",303.82
45,Hoepfl,Johannes,GER,24,"1995-08-12 00:00:00",77864,9200089,"3 / (7)",291.03
