position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (4)",901.97
2,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (4)",806.76
3,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (4)",791.60
4,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (6)",713.15
5,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (4)",710.93
6,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (5)",698.06
7,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (5)",639.40
8,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"2 / (2)",633.33
9,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (4)",597.46
10,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (4)",564.48
11,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (6)",563.56
12,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (4)",533.33
13,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (4)",477.41
14,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (5)",471.14
15,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (4)",458.18
16,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (4)",454.69
17,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (5)",433.13
18,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (3)",414.21
19,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (4)",410.43
20,Lechner,Christoph,GER,18,"2000-12-08 00:00:00",92477,9200133,"3 / (7)",397.06
21,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (5)",389.42
22,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (3)",387.57
23,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (4)",383.69
24,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (4)",375.15
25,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (4)",371.59
26,Ivanov,Victor,SUI,20,"1999-03-21 00:00:00",86860,9510386,"3 / (6)",360.62
27,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (5)",359.23
28,Hirano,Ruka,JPN,,,91295,9300799,"3 / (4)",340.50
29,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (5)",340.44
30,Wolle,Jason,USA,19,"1999-11-30 00:00:00",94559,9531295,"3 / (7)",337.39
31,Allenspach,"Elias Gian",SUI,18,"2001-05-14 00:00:00",88792,,"3 / (9)",327.97
32,Kuchisubo,Raio,JPN,18,"2001-06-09 00:00:00",89482,9300754,"3 / (5)",327.59
33,Hoepfl,Johannes,GER,24,"1995-08-12 00:00:00",77864,9200089,"3 / (5)",326.14
34,Craig,Fletcher,NZL,18,"2001-05-25 00:00:00",94323,9410046,"3 / (10)",320.18
35,Tourki,Liam,FRA,20,"1999-03-25 00:00:00",81604,9190385,"3 / (6)",316.56
36,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (3)",311.74
37,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (6)",308.85
38,Hirano,Kaishu,JPN,,,95889,9300803,"3 / (3)",305.56
39,Canter,Jake,USA,16,"2003-07-19 00:00:00",90895,9531350,"3 / (7)",305.50
40,Gennero,Lorenzo,ITA,22,"1997-06-30 00:00:00",86558,9290295,"3 / (7)",304.40
41,Fair,Shawn,CAN,18,"2001-06-01 00:00:00",91032,9100854,"3 / (10)",300.83
42,Tait,Rakai,NZL,20,"1998-12-11 00:00:00",85111,9531158,"3 / (4)",292.81
43,Collins,Jack,CAN,21,"1998-09-19 00:00:00",78363,9100651,"3 / (6)",291.84
44,Hauri,Marco,SUI,18,"2000-11-18 00:00:00",90851,9510427,"3 / (6)",290.83
45,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (3)",286.76
46,Ito,Aito,JPN,,,94071,9300769,"3 / (4)",278.28
47,Shi,Wancheng,CHN,29,"1990-08-13 00:00:00",77443,1124910,"3 / (4)",277.25
48,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"2 / (2)",274.48
49,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (4)",269.21
50,Negishi,Shin,JPN,,,93647,9300883,"3 / (7)",268.89
51,Coyne,Jack,USA,17,"2002-01-17 00:00:00",90779,9531302,"3 / (5)",255.87
52,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (3)",252.70
53,Cho,Hyeonmin,KOR,,,94552,9320174,"3 / (6)",252.57
54,Bockstaller,Benedikt,GER,,,93071,9200147,"3 / (4)",248.75
55,Nagata,Hironori,JPN,,,84326,9300805,"2 / (2)",244.59
56,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (4)",241.57
57,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"2 / (2)",240.32
58,Pettit,Robert,USA,24,"1995-09-19 00:00:00",82543,9530913,"3 / (5)",237.43
59,Aota,Wataru,JPN,,,91501,9300741,"3 / (4)",234.08
60,Kweon,Leejun,KOR,22,"1997-10-24 00:00:00",86412,9320093,"3 / (5)",233.53
61,Nakagawa,Kaishu,JPN,,,93137,9300901,"3 / (4)",232.62
62,"KRALJ KOS",Max,SLO,,,81399,9560168,"3 / (4)",228.67
63,Adams,Braeden,CAN,21,"1998-03-26 00:00:00",89205,9100713,"3 / (6)",215.93
64,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"2 / (2)",211.60
65,Biele,"Gian Andrin",SUI,16,"2003-06-20 00:00:00",88788,9510455,"3 / (5)",208.72
66,Wopnford,Owen,CAN,19,"1999-12-01 00:00:00",89186,9100788,"3 / (6)",204.56
67,Kikuchihara,Koyata,JPN,,,95076,9300940,"3 / (7)",199.03
68,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (3)",193.34
69,Tanaka,Kyotaro,JPN,,,94997,9300907,"3 / (3)",192.39
70,Cox,Matthew,AUS,21,"1998-06-09 00:00:00",75364,9040200,"2 / (2)",187.16
71,Serrano,Shane,USA,24,"1995-02-10 00:00:00",81890,9530954,"3 / (4)",186.92
72,Maeda,Rion,JPN,,,94994,9300923,"2 / (2)",182.51
73,Okajima,Toa,JPN,,,96522,,"3 / (4)",179.27
74,Minamino,Yo,JPN,,,95807,9300898,"3 / (5)",177.36
75,Okawa,Kotaro,JPN,,,95886,9300835,"3 / (3)",177.02
76,Korpi,Janne,FIN,33,"1986-02-05 00:00:00",39070,1184963,"3 / (3)",175.41
77,Okesson,Joey,USA,,,96999,9531364,"3 / (3)",173.77
78,Kim,"Ho Jun",KOR,29,"1990-05-01 00:00:00",79955,9320004,"3 / (4)",172.04
79,Saito,Sota,JPN,,,94998,9300941,"3 / (3)",171.37
80,Sato,Ayumu,JPN,,,91517,9300728,"3 / (4)",171.22
81,Yabu,Ryota,JPN,,,94993,9300922,"2 / (2)",171.15
82,Andrews,Freeman,NZL,22,"1997-10-05 00:00:00",88494,9410041,"3 / (4)",168.59
83,Junker,Jonas,SUI,19,"2000-02-11 00:00:00",92117,9510413,"2 / (2)",167.05
84,"Van Der Sluis",Gib,NED,16,"2003-05-21 00:00:00",92836,9400091,"3 / (6)",165.65
85,Lovelock,Zephyr,NZL,,,97602,,"3 / (3)",164.34
86,Foster,Lucas,USA,20,"1999-09-17 00:00:00",92114,9531230,"3 / (5)",161.80
87,Pershad,Kiran,CAN,19,"2000-04-28 00:00:00",87920,,"3 / (7)",161.75
88,Bullock-Womble,Fynn,USA,,,96984,,"3 / (6)",161.36
89,Fan,Xiaobing,CHN,,,96066,1124970,"3 / (5)",159.70
90,Hoeflich,Andre,GER,22,"1997-04-28 00:00:00",81378,9200110,"3 / (5)",157.78
91,Hasler,Jonas,SUI,,,92544,,"3 / (3)",156.95
92,Noda,Chihiro,JPN,,,95811,9300865,"3 / (5)",154.20
93,Kim,"Kang San",KOR,,,94880,,"3 / (4)",154.17
94,Lechner,Florian,GER,13,"2005-12-26 00:00:00",93820,,"3 / (3)",153.11
95,Seguin,Mikey,CAN,21,"1998-10-12 00:00:00",87795,9100701,"3 / (3)",149.92
96,Danner,Peter,USA,,,93345,9531239,"3 / (4)",149.71
97,Petrick,Ryder,CAN,18,"2001-03-11 00:00:00",91460,9101032,"3 / (3)",147.67
98,Kawahara,Shiryu,JPN,,,96524,,"3 / (4)",146.97
99,Modesti,Michael,CAN,18,"2001-07-12 00:00:00",91040,9100907,"3 / (3)",146.17
100,Imai,Rigu,JPN,,,89495,9300745,"2 / (2)",141.67
101,Guseli,Valentino,AUS,14,"2005-04-01 00:00:00",88527,9040291,"3 / (3)",141.46
102,Parisi,Jamie,USA,,,98250,,"3 / (3)",139.88
103,Lecroy,Kolman,USA,,,96120,9531366,"3 / (3)",138.85
104,Hirano,Manato,JPN,,,95808,,"3 / (3)",133.60
105,Hill,Hunter,USA,20,"1999-03-31 00:00:00",93458,9531272,"3 / (3)",129.21
106,George,Quentin,CAN,17,"2002-04-26 00:00:00",94065,9100975,"3 / (3)",128.70
107,Wang,Ziyang,CHN,,,97572,,"2 / (2)",128.06
108,Rodriguez,Manuel,SUI,16,"2003-10-01 00:00:00",86858,9510472,"3 / (4)",126.10
109,Hatayama,Takahiro,JPN,,,89493,9300674,"3 / (3)",120.87
110,Fitzsimons,Sean,USA,19,"2000-09-22 00:00:00",82777,9531194,"2 / (2)",118.96
111,Goulet,Hunter,USA,,,97647,,"3 / (5)",115.83
112,Ishimoto,Manato,JPN,,,98201,,"3 / (3)",111.98
113,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"1 / (1)",110.61
114,Doi,Takumi,JPN,,,96525,,"2 / (2)",110.39
115,Kallo,Sami,FIN,,,93249,9180167,"3 / (3)",110.24
116,Kautonen,Valtteri,FIN,,,93246,9180186,"3 / (7)",109.80
117,Senzaki,Shota,JPN,24,"1995-03-26 00:00:00",86201,9300561,"3 / (3)",107.01
118,Menzies,Dane,CAN,14,"2005-03-27 00:00:00",92604,9101168,"3 / (3)",106.66
