position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Hirano,Ayumu,JPN,20,"1998-11-29 00:00:00",79046,9300658,"3 / (4)",901.97
2,James,Scotty,AUS,25,"1994-07-06 00:00:00",74836,9040117,"3 / (6)",874.50
3,Podladtchikov,Iouri,SUI,31,"1988-09-13 00:00:00",66812,9510223,"3 / (4)",791.60
4,Josey,Chase,USA,24,"1995-03-31 00:00:00",78302,9530715,"3 / (7)",742.61
5,Totsuka,Yuto,JPN,,,81763,9300752,"3 / (7)",725.38
6,Katayama,Raibu,JPN,24,"1995-05-04 00:00:00",83805,9300545,"3 / (8)",713.15
7,Ferguson,Ben,USA,24,"1995-01-21 00:00:00",76852,9530659,"3 / (6)",698.06
8,Burgener,Patrick,SUI,25,"1994-06-01 00:00:00",72989,9510239,"3 / (6)",665.93
9,Miller,Toby,USA,19,"2000-02-14 00:00:00",83042,9531142,"3 / (7)",661.79
10,White,Shaun,USA,33,"1986-09-03 00:00:00",40091,1665393,"2 / (2)",633.33
11,Anai,Ikko,JPN,21,"1997-12-17 00:00:00",82290,9300617,"3 / (8)",616.50
12,Pates,Jake,USA,21,"1998-07-30 00:00:00",82989,9530983,"3 / (6)",597.46
13,Scherrer,Jan,SUI,25,"1994-07-11 00:00:00",63890,9510228,"3 / (7)",580.44
14,Ando,Naito,JPN,21,"1997-11-20 00:00:00",86198,9300620,"3 / (6)",563.56
15,Blackwell,Chase,USA,20,"1999-02-27 00:00:00",85114,9531125,"3 / (8)",493.18
16,Callister,Kent,AUS,24,"1995-11-09 00:00:00",80780,9040186,"3 / (6)",474.76
17,Hiraoka,Taku,JPN,24,"1995-10-29 00:00:00",82297,9300507,"3 / (4)",458.18
18,Piiroinen,Peetu,FIN,31,"1988-02-15 00:00:00",64518,1184978,"3 / (4)",454.69
19,Lee,"Kwang Ki",KOR,26,"1993-10-13 00:00:00",79924,9320033,"3 / (7)",448.48
20,Livingston,Derek,CAN,28,"1991-01-05 00:00:00",79209,9100194,"3 / (7)",438.00
21,Tourki,Liam,FRA,20,"1999-03-25 00:00:00",81604,9190385,"3 / (9)",419.46
22,Habluetzel,David,SUI,23,"1996-04-24 00:00:00",76229,9510324,"3 / (4)",416.99
23,Zhang,Yiwei,CHN,27,"1992-10-03 00:00:00",80528,1124933,"3 / (3)",414.21
24,Davis,Danny,USA,31,"1988-06-22 00:00:00",60369,9530002,"3 / (3)",400.51
25,Lechner,Christoph,GER,18,"2000-12-08 00:00:00",92477,9200133,"3 / (7)",397.06
26,Avtaneev,Nikita,RUS,24,"1995-03-09 00:00:00",86316,9480374,"3 / (5)",393.70
27,Bretz,Gregory,USA,28,"1990-12-19 00:00:00",74788,9530058,"3 / (3)",387.57
28,Allenspach,"Elias Gian",SUI,18,"2001-05-14 00:00:00",88792,,"3 / (11)",383.98
29,Ivanov,Victor,SUI,20,"1999-03-21 00:00:00",86860,9510386,"3 / (8)",372.34
30,Fair,Shawn,CAN,18,"2001-06-01 00:00:00",91032,9100854,"3 / (13)",365.45
31,Hirano,Ruka,JPN,,,91295,9300799,"3 / (5)",363.91
32,Bowman,Joshua,USA,21,"1998-08-08 00:00:00",82668,9531115,"3 / (6)",359.23
33,Lee,Joonsik,KOR,17,"2002-03-07 00:00:00",94553,,"3 / (5)",340.44
34,Wolle,Jason,USA,19,"1999-11-30 00:00:00",94559,9531295,"3 / (10)",337.39
35,Kweon,Leejun,KOR,22,"1997-10-24 00:00:00",86412,9320093,"3 / (8)",336.03
36,Kuchisubo,Raio,JPN,18,"2001-06-09 00:00:00",89482,9300754,"3 / (5)",327.59
37,Hoepfl,Johannes,GER,24,"1995-08-12 00:00:00",77864,9200089,"3 / (5)",326.14
38,Gennero,Lorenzo,ITA,22,"1997-06-30 00:00:00",86558,9290295,"3 / (9)",321.78
39,Craig,Fletcher,NZL,18,"2001-05-25 00:00:00",94323,9410046,"3 / (13)",320.18
40,Stante,Tit,SLO,21,"1998-10-11 00:00:00",80748,9560193,"3 / (9)",314.48
41,Okamoto,Wataru,JPN,20,"1999-03-10 00:00:00",89572,9300697,"3 / (3)",311.74
42,Hirano,Kaishu,JPN,,,95889,9300803,"3 / (3)",305.56
43,Canter,Jake,USA,16,"2003-07-19 00:00:00",90895,9531350,"3 / (8)",305.50
44,Collins,Jack,CAN,21,"1998-09-19 00:00:00",78363,9100651,"3 / (9)",298.99
45,Foster,Lucas,USA,20,"1999-09-17 00:00:00",92114,9531230,"3 / (8)",295.93
46,Tait,Rakai,NZL,20,"1998-12-11 00:00:00",85111,9531158,"3 / (4)",292.81
47,Hauri,Marco,SUI,18,"2000-11-18 00:00:00",90851,9510427,"3 / (6)",290.83
48,Coyne,Jack,USA,17,"2002-01-17 00:00:00",90779,9531302,"3 / (8)",289.44
49,Malin,Markus,FIN,32,"1987-05-28 00:00:00",18493,1184968,"3 / (3)",286.76
50,Ito,Aito,JPN,,,94071,9300769,"3 / (4)",278.28
51,Shi,Wancheng,CHN,29,"1990-08-13 00:00:00",77443,1124910,"3 / (4)",277.25
52,Ferguson,Gabe,USA,20,"1999-04-16 00:00:00",76868,9531061,"3 / (6)",270.67
53,"O Connor",Seamus,IRL,22,"1997-10-04 00:00:00",75808,1274973,"3 / (4)",269.21
54,Negishi,Shin,JPN,,,93647,9300883,"3 / (7)",268.89
55,Esser,Brett,USA,27,"1992-10-12 00:00:00",72779,9530372,"3 / (3)",252.70
56,Cho,Hyeonmin,KOR,,,94552,9320174,"3 / (6)",252.57
57,Bockstaller,Benedikt,GER,,,93071,9200147,"3 / (4)",248.75
58,Nagata,Hironori,JPN,,,84326,9300805,"2 / (2)",244.59
59,Aono,Ryo,JPN,29,"1990-05-15 00:00:00",73914,9300018,"2 / (2)",240.32
60,Pettit,Robert,USA,24,"1995-09-19 00:00:00",82543,9530913,"3 / (5)",237.43
61,Wachendorfer,Ryan,USA,23,"1996-02-03 00:00:00",81197,9530811,"2 / (2)",235.80
62,Okesson,Joey,USA,,,96999,9531364,"3 / (6)",234.88
63,Aota,Wataru,JPN,,,91501,9300741,"3 / (4)",234.08
64,Nakagawa,Kaishu,JPN,,,93137,9300901,"3 / (4)",232.62
65,"KRALJ KOS",Max,SLO,,,81399,9560168,"3 / (4)",228.67
66,Adams,Braeden,CAN,21,"1998-03-26 00:00:00",89205,9100713,"3 / (9)",218.20
67,Ravnjak,Tim-Kevin,SLO,23,"1996-11-05 00:00:00",75550,9560152,"2 / (2)",211.60
68,Biele,"Gian Andrin",SUI,16,"2003-06-20 00:00:00",88788,9510455,"3 / (5)",208.72
69,Wopnford,Owen,CAN,19,"1999-12-01 00:00:00",89186,9100788,"3 / (7)",204.56
70,Serrano,Shane,USA,24,"1995-02-10 00:00:00",81890,9530954,"3 / (7)",203.50
71,Kikuchihara,Koyata,JPN,,,95076,9300940,"3 / (7)",199.03
72,Bullock-Womble,Fynn,USA,,,96984,,"3 / (8)",197.22
73,Wang,Ziyang,CHN,,,97572,,"3 / (3)",197.06
74,Johnstone,Nathan,AUS,29,"1990-02-09 00:00:00",72769,7040113,"3 / (3)",193.34
75,Tanaka,Kyotaro,JPN,,,94997,9300907,"3 / (3)",192.39
76,Cox,Matthew,AUS,21,"1998-06-09 00:00:00",75364,9040200,"2 / (2)",187.16
77,Maeda,Rion,JPN,,,94994,9300923,"2 / (2)",182.51
78,Okajima,Toa,JPN,,,96522,,"3 / (4)",179.27
79,Minamino,Yo,JPN,,,95807,9300898,"3 / (5)",177.36
80,Okawa,Kotaro,JPN,,,95886,9300835,"3 / (3)",177.02
81,Korpi,Janne,FIN,33,"1986-02-05 00:00:00",39070,1184963,"3 / (3)",175.41
82,Lecroy,Kolman,USA,,,96120,9531366,"3 / (6)",175.30
83,Kim,"Ho Jun",KOR,29,"1990-05-01 00:00:00",79955,9320004,"3 / (4)",172.04
84,Saito,Sota,JPN,,,94998,9300941,"3 / (3)",171.37
85,Sato,Ayumu,JPN,,,91517,9300728,"3 / (4)",171.22
86,Yabu,Ryota,JPN,,,94993,9300922,"2 / (2)",171.15
87,Andrews,Freeman,NZL,22,"1997-10-05 00:00:00",88494,9410041,"3 / (4)",168.59
88,Junker,Jonas,SUI,19,"2000-02-11 00:00:00",92117,9510413,"2 / (2)",167.05
89,"Van Der Sluis",Gib,NED,16,"2003-05-21 00:00:00",92836,9400091,"3 / (6)",165.65
90,Lovelock,Zephyr,NZL,,,97602,,"3 / (3)",164.34
91,Pershad,Kiran,CAN,19,"2000-04-28 00:00:00",87920,,"3 / (9)",161.75
92,Fan,Xiaobing,CHN,,,96066,1124970,"3 / (5)",159.70
93,Hoeflich,Andre,GER,22,"1997-04-28 00:00:00",81378,9200110,"3 / (5)",157.78
94,Hasler,Jonas,SUI,,,92544,,"3 / (3)",156.95
95,Goulet,Hunter,USA,,,97647,,"3 / (7)",154.82
96,Noda,Chihiro,JPN,,,95811,9300865,"3 / (5)",154.20
97,Kim,"Kang San",KOR,,,94880,,"3 / (4)",154.17
98,Lechner,Florian,GER,13,"2005-12-26 00:00:00",93820,,"3 / (3)",153.11
99,Lee,Hyun-Jun,KOR,,,95239,,"3 / (5)",150.32
100,Seguin,Mikey,CAN,21,"1998-10-12 00:00:00",87795,9100701,"3 / (3)",149.92
101,Danner,Peter,USA,,,93345,9531239,"3 / (4)",149.71
102,Petrick,Ryder,CAN,18,"2001-03-11 00:00:00",91460,9101032,"3 / (3)",147.67
103,Kawahara,Shiryu,JPN,,,96524,,"3 / (4)",146.97
104,Modesti,Michael,CAN,18,"2001-07-12 00:00:00",91040,9100907,"3 / (3)",146.17
105,Imai,Rigu,JPN,,,89495,9300745,"2 / (2)",141.67
106,Guseli,Valentino,AUS,14,"2005-04-01 00:00:00",88527,9040291,"3 / (3)",141.46
107,Parisi,Jamie,USA,,,98250,,"3 / (3)",139.88
108,Hirano,Manato,JPN,,,95808,,"3 / (3)",133.60
109,Hill,Hunter,USA,20,"1999-03-31 00:00:00",93458,9531272,"3 / (3)",129.21
110,George,Quentin,CAN,17,"2002-04-26 00:00:00",94065,9100975,"3 / (3)",128.70
111,Rodriguez,Manuel,SUI,16,"2003-10-01 00:00:00",86858,9510472,"3 / (4)",126.10
112,Hatayama,Takahiro,JPN,,,89493,9300674,"3 / (3)",120.87
113,Fitzsimons,Sean,USA,19,"2000-09-22 00:00:00",82777,9531194,"2 / (2)",118.96
114,Ishimoto,Manato,JPN,,,98201,,"3 / (3)",111.98
115,Vito,Louie,USA,31,"1988-03-20 00:00:00",64517,7535030,"1 / (1)",110.61
116,Doi,Takumi,JPN,,,96525,,"2 / (2)",110.39
117,Kallo,Sami,FIN,,,93249,9180167,"3 / (3)",110.24
118,Kautonen,Valtteri,FIN,,,93246,9180186,"3 / (7)",109.80
119,Senzaki,Shota,JPN,24,"1995-03-26 00:00:00",86201,9300561,"3 / (3)",107.01
120,Menzies,Dane,CAN,14,"2005-03-27 00:00:00",92604,9101168,"3 / (3)",106.66
122,Oshiro,Takuya,JPN,,,74593,,"3 / (3)",103.90
123,Ito,Kira,JPN,,,98146,,"3 / (3)",103.46
124,Maisonneuve,Noah,CAN,21,"1998-05-22 00:00:00",83635,9100572,"2 / (2)",102.89
125,Ueda,Keisuke,JPN,,,81757,9300669,"3 / (3)",101.38
126,Tyler,Hayden,USA,,,96979,,"3 / (6)",100.73
127,Reich,Loris,SUI,15,"2004-01-21 00:00:00",93566,9510473,"3 / (3)",100.39
128,Miltimore,Jacob,CAN,16,"2003-02-25 00:00:00",93495,9101019,"3 / (3)",99.59
129,Noda,Junya,JPN,,,73626,,"3 / (3)",97.08
130,Blaser,Eric,SUI,,,88786,9510456,"3 / (3)",96.64
131,Burns,Owen,CAN,16,"2003-05-11 00:00:00",92619,9101056,"3 / (3)",95.28
132,Bernert,Manuel,AUT,36,"1983-09-26 00:00:00",55005,,"1 / (1)",93.90
134,Ostapovich,Kale,CAN,,,96219,9100978,"3 / (3)",93.74
135,Tokunaga,Dai,JPN,,,97319,,"3 / (3)",93.05
136,Giblin,Parker,USA,,,96119,9531357,"3 / (4)",92.43
137,Kim,Min-Jun,KOR,19,"2000-02-07 00:00:00",91119,9320145,"2 / (2)",92.27
138,Aoshima,Takeru,JPN,,,95190,,"3 / (3)",91.61
139,ROBERTSON-HAHN,Joshua,AUS,,,94284,9040292,"3 / (4)",91.20
140,Masuda,Ryo,JPN,,,94990,,"3 / (3)",90.98
141,Terada,Kuga,JPN,,,91312,,"2 / (2)",90.22
142,Horiguchi,Yuto,JPN,,,83827,9300820,"3 / (3)",89.95
143,Igarashi,Ryo,JPN,,,92064,9300666,"1 / (1)",89.78
144,Avallone,Noah,USA,12,"2007-05-16 00:00:00",97593,,"3 / (4)",89.16
145,Thurnbichler,Thomas,AUT,,,90915,,"1 / (1)",87.72
146,Gu,Ao,CHN,,,93914,1124957,"3 / (3)",87.46
147,Hirao,Satsuki,JPN,,,95210,,"2 / (2)",87.06
148,Martin,Kade,USA,,,96973,,"3 / (4)",87.02
149,Gray,Charles,USA,,,97749,9531416,"3 / (3)",86.12
150,Taklo,Johannes,NOR,,,93190,9420163,"2 / (2)",86.04
151,Andenmatten,Mika,SUI,18,"2001-09-20 00:00:00",90862,9510425,"2 / (2)",85.97
152,Imai,Rogu,JPN,,,87176,9300656,"2 / (2)",85.13
153,Baumann,Moreno,SUI,,,93664,9510462,"3 / (4)",84.76
154,Tanaka,Yo,JPN,,,74392,9300943,"3 / (3)",84.25
155,Schrott,Mark,GER,,,94813,,"2 / (2)",82.65
156,Gao,Hongbo,CHN,,,96069,1124969,"3 / (3)",82.51
157,Naoi,Kairyu,JPN,,,91138,9300770,"3 / (3)",80.88
158,Magee,Chris,USA,,,98251,,"3 / (5)",80.15
159,Hirano,Eiju,JPN,24,"1995-07-23 00:00:00",73955,9300508,"1 / (1)",79.89
160,Rohrt,Odin,NOR,14,"2004-12-15 00:00:00",93544,,"2 / (2)",79.05
161,Pickett,Daniel,USA,,,97744,,"3 / (4)",78.38
162,Huber,Niklas,GER,15,"2004-04-17 00:00:00",92995,9200181,"2 / (2)",77.45
163,Kim,Kangsan,KOR,,,99191,,"2 / (2)",76.93
164,Pearson,Harry,USA,,,97810,,"3 / (5)",76.36
165,Malcolm,George,CAN,,,94673,9100976,"3 / (3)",75.79
166,Patronen,Roope,FIN,,,93244,,"3 / (4)",75.46
167,Riddell,Evan,CAN,15,"2004-10-08 00:00:00",93453,9101107,"3 / (3)",74.63
168,Kitazawa,Makoto,JPN,43,"1976-04-07 00:00:00",73948,,"3 / (4)",73.71
169,Yamagata,Yasuaki,JPN,,,84641,9300595,"1 / (1)",73.26
170,Ram,Jayden,CAN,19,"2000-07-02 00:00:00",92550,9100824,"3 / (3)",73.23
171,Cowan,Taitten,USA,,,98237,,"3 / (3)",73.13
172,Reeves,Joshua,CAN,,,96695,,"2 / (2)",72.83
173,Puenter,Nick,SUI,17,"2002-03-01 00:00:00",93061,9510443,"1 / (1)",72.29
174,Hofmann,Patrick,SUI,18,"2001-04-24 00:00:00",91716,9510412,"2 / (2)",71.39
175,Rose,Michael,USA,,,84066,,"3 / (5)",70.87
176,Burch,Dario,SUI,22,"1997-03-15 00:00:00",82504,9510348,"1 / (1)",69.78
177,Hoffman,Chris,USA,,,97650,,"3 / (5)",68.10
178,Asada,Keita,JPN,,,97318,,"3 / (3)",68.02
179,Lauffer,Logan,USA,17,"2002-01-24 00:00:00",97567,9531410,"3 / (4)",67.81
180,Suikov,Maksim,RUS,,,94554,9480555,"3 / (3)",67.59
181,Jones,Dayton,CAN,,,96213,9101058,"3 / (3)",67.41
182,Shonk,Cooper,USA,,,97809,,"3 / (4)",67.24
183,Kirkhus,Oyvind,NOR,,,93529,9420164,"2 / (2)",67.24
184,Lewis,Tyson,CAN,13,"2006-07-26 00:00:00",91458,,"3 / (3)",66.12
186,Gold,Taylor,USA,25,"1993-11-17 00:00:00",76866,9530459,"2 / (2)",65.37
187,Bucher,Jeremy,SUI,,,92981,9510487,"2 / (2)",64.75
188,Waibl,Clemens,AUT,,,21452,9050068,"1 / (1)",64.32
189,Hoshino,Yoshiyuki,JPN,,,74604,,"3 / (3)",63.66
190,Sato,Sho,JPN,,,96802,,"3 / (3)",62.69
191,Blake,Wyatt,USA,,,97820,9531458,"3 / (4)",62.16
192,Cattaneo,Gioele,SUI,,,93563,9510444,"3 / (3)",61.40
193,Wachter,Tieg,USA,,,97804,,"3 / (5)",61.15
194,Sawada,Yo,JPN,,,98143,,"3 / (4)",61.05
195,Yoon,Sung-Woo,KOR,,,91115,9320139,"2 / (2)",60.83
196,Staudt,Bernhard,GER,,,79361,9200171,"1 / (1)",60.65
197,Partanen,Aatu,FIN,,,93237,9180192,"3 / (3)",58.86
198,Durand,Alois,GER,15,"2003-12-02 00:00:00",91590,9200184,"2 / (2)",58.70
199,Copenhaver,Clay,USA,,,96972,,"3 / (4)",57.70
