position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (7)",1000.00
2,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (7)",836.37
3,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (5)",817.03
4,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (5)",792.72
5,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (7)",779.03
6,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",692.90
7,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (7)",585.04
8,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (5)",584.45
9,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (7)",566.67
10,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (5)",564.04
11,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (6)",553.86
12,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",533.88
13,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (6)",528.24
14,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",516.26
15,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (5)",506.11
16,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (5)",493.80
17,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",477.43
18,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (5)",439.38
19,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (3)",432.62
20,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (5)",431.57
21,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (6)",415.58
22,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"2 / (2)",403.20
23,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",397.83
24,Komine,Sakura,JPN,,,83796,9305277,"3 / (4)",394.75
25,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (4)",380.13
26,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",379.15
27,Atkins,Savanna,USA,,,83026,9535396,"3 / (5)",374.58
28,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (7)",363.37
