position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,20,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",1000.00
2,Mastro,Maddie,USA,20,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",886.12
3,Castellet,Queralt,ESP,31,"1989-06-17 00:00:00",75419,1499921,"3 / (8)",881.00
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (9)",865.27
5,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (6)",768.27
6,Gold,Arielle,USA,24,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",719.73
7,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (10)",698.24
8,Rohrer,Verena,SUI,24,"1996-04-08 00:00:00",82499,9515128,"3 / (10)",670.09
9,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (10)",641.75
10,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (5)",612.49
11,Wu,Shaotong,CHN,,,92443,9125004,"3 / (8)",605.85
12,Maud,Tessa,USA,,,95320,9535486,"3 / (10)",590.96
13,Hosking,Elizabeth,CAN,19,"2001-07-22 00:00:00",87908,9105347,"3 / (7)",551.86
14,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (10)",550.64
15,Tomita,Ruki,JPN,,,81778,9305337,"3 / (5)",530.85
16,Ettel,Leilani,GER,19,"2001-07-05 00:00:00",88773,9205072,"3 / (6)",529.22
17,Qiu,Leng,CHN,,,92442,9125003,"3 / (8)",527.20
18,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (3)",499.00
19,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (10)",468.58
20,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (4)",453.77
21,Dhondt,Brooke,CAN,15,"2005-03-09 00:00:00",93624,,"3 / (11)",450.75
22,Wang,Jingjing,CHN,,,96063,9125017,"3 / (9)",426.82
23,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (5)",419.45
24,Tamada,Takara,JPN,,,89491,9305310,"3 / (5)",409.42
25,Kitamura,Hazuki,JPN,,,98107,9305419,"3 / (5)",392.65
26,Schuetz,Elena,SUI,17,"2003-04-26 00:00:00",91723,9515192,"3 / (7)",370.46
27,Wang,Jianjie,CHN,,,98670,9125040,"3 / (7)",358.34
28,Comeau,Athena,USA,,,97649,,"3 / (7)",349.43
29,White,Kinsley,USA,,,86544,9535485,"3 / (7)",347.42
30,Shafer,Kaili,USA,,,88165,9535441,"3 / (6)",331.85
31,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (7)",331.36
32,Obregon,Taylor,USA,23,"1996-12-02 00:00:00",83924,9535385,"3 / (5)",330.31
33,Kaji,Manon,JPN,,,98108,9305404,"3 / (4)",316.30
34,Arthur,Emily,AUS,21,"1999-04-24 00:00:00",75465,9045073,"3 / (4)",311.63
35,Fu,Xinya,CHN,,,96065,9125018,"3 / (6)",305.98
36,Kamata,Ayako,JPN,,,87723,9305327,"3 / (3)",289.88
37,Loetscher,Isabelle,SUI,,,88803,9515197,"3 / (5)",286.26
38,Kita,Fuwari,JPN,,,94999,9305439,"3 / (4)",285.33
39,Black,Margie,USA,,,96505,9535502,"3 / (6)",274.04
40,Gisler,Bianca,SUI,17,"2003-02-15 00:00:00",93678,9515199,"3 / (5)",269.42
41,Fenton,Summer,USA,26,"1994-06-19 00:00:00",76965,9535225,"3 / (3)",261.31
42,Nashiki,Mirei,JPN,,,99341,,"3 / (6)",248.12
43,Kalapos,Zoe,USA,23,"1997-04-17 00:00:00",84471,9535344,"3 / (4)",247.48
44,Bogart,Kailey,USA,,,98061,,"3 / (6)",247.48
45,Zhang,Yinan,CHN,,,98676,9125041,"3 / (3)",244.13
46,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (4)",236.69
47,Lee,Na-Yoon,KOR,,,97550,,"3 / (11)",235.39
48,Yang,Lu,CHN,,,98669,,"3 / (4)",231.75
49,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"3 / (3)",225.96
50,Yamada,Rinoka,JPN,,,98205,9305420,"3 / (3)",222.96
51,Kolodziej,Shirly,SUI,,,94140,,"3 / (3)",217.62
52,Hasler,Leonie,SUI,,,99622,,"3 / (4)",213.50
53,Hardt,Sarah,GER,,,89340,9205077,"3 / (4)",211.46
54,Ettel,Kona,GER,13,"2007-05-11 00:00:00",91588,,"3 / (3)",208.43
55,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (4)",204.29
56,Webster,Kirsten,USA,,,99189,,"3 / (4)",203.60
57,Cowan,Ellah,USA,,,98243,,"3 / (6)",199.55
58,Kaneko,Hinata,JPN,,,94985,9305408,"3 / (4)",198.19
59,Shibata,Sora,JPN,,,98109,9305405,"3 / (3)",193.71
60,Geremia,Felicity,CAN,,,96569,,"3 / (4)",178.30
61,Nishi,Momona,JPN,,,99340,,"3 / (4)",177.84
62,Kozuback,Kamilla,CAN,16,"2004-05-05 00:00:00",93492,9105435,"3 / (4)",176.12
63,Taka,Eveliina,FIN,,,93436,9185078,"3 / (3)",174.16
64,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"2 / (2)",171.01
65,Jia,Yanru,CHN,,,96064,9125015,"3 / (7)",166.51
66,Ulmer,Lily-Ann,CAN,,,98482,,"3 / (4)",161.22
67,Kurosawa,Mahiro,JPN,,,99513,,"3 / (3)",159.18
68,Quintieri,Kaiya,USA,,,98718,9535565,"3 / (4)",153.60
69,Kawahara,Riju,JPN,,,99455,,"3 / (6)",151.95
70,Coumont,Summer,CAN,,,96589,,"3 / (3)",150.49
71,Goto,Hinako,JPN,,,93167,9305316,"3 / (5)",149.14
72,Mori,Momoha,JPN,,,95206,9305391,"3 / (3)",143.11
73,Inaba,Mikoto,JPN,,,99659,,"3 / (3)",142.98
74,Ito,Hitomi,JPN,,,87733,,"3 / (3)",139.89
75,Walker,Jenna,CAN,,,98468,,"3 / (5)",138.92
76,Connor,Meredith,USA,,,97795,9535562,"3 / (4)",131.72
77,Fujiwara,Mio,JPN,,,98152,,"3 / (5)",124.75
78,Mueller,Lena,SUI,17,"2003-01-21 00:00:00",90856,9515207,"3 / (3)",122.35
79,Li,Shuang,CHN,28,"1992-06-27 00:00:00",79950,1129977,"1 / (1)",122.16
80,Cook,Ava,CAN,,,97943,,"3 / (4)",116.47
81,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"1 / (1)",116.07
82,Kutcher,Stella,CAN,,,96574,,"3 / (4)",115.40
83,Candrian,Sina,SUI,31,"1988-11-21 00:00:00",52643,9515010,"1 / (1)",114.28
84,Kamimura,Mion,JPN,,,99457,,"3 / (4)",113.16
85,Yonetsu,Yotsuba,JPN,,,99342,,"3 / (4)",110.86
86,Immonen,Veera,FIN,,,95738,9185079,"3 / (3)",107.95
87,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (3)",103.33
88,Mori,Meibi,JPN,,,96530,,"3 / (4)",99.99
89,Poltera,Siria,SUI,14,"2006-03-01 00:00:00",87670,,"2 / (2)",97.80
90,Pelfrey,Kanoe,USA,26,"1994-02-28 00:00:00",92188,9535444,"3 / (4)",97.60
91,Imura,Noa,JPN,,,97164,,"3 / (4)",94.43
92,Cowan,Lola,USA,,,98229,,"3 / (4)",94.40
93,Cohen,Gabby,USA,,,96123,9535491,"3 / (5)",91.71
94,Hyatt,Kianah,CAN,17,"2002-08-28 00:00:00",92616,9105404,"3 / (3)",90.93
95,Ohashi,Sorana,JPN,,,99456,,"3 / (3)",90.21
96,Guo,Qianyi,CHN,,,96062,9125014,"2 / (2)",88.20
97,Mondani,Samuela,SUI,,,97422,9515195,"2 / (2)",88.17
98,Shibata,Nanako,JPN,,,98149,,"3 / (5)",86.16
99,Bakke,Emma,NOR,,,95307,,"2 / (2)",85.13
100,Perach,Yugala,GER,,,97056,,"1 / (1)",84.83
