position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (8)",968.03
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (7)",908.97
3,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",820.27
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (6)",804.90
5,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (6)",785.40
6,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (8)",724.98
7,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (8)",680.37
8,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",670.50
9,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (5)",615.12
10,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (8)",596.29
11,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",587.21
12,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",583.08
13,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (8)",579.41
14,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (5)",543.08
15,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (7)",532.79
16,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",527.78
17,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (3)",527.29
18,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (4)",525.01
19,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (6)",506.43
20,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (6)",503.73
21,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (6)",494.70
22,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"3 / (5)",481.10
23,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (6)",465.53
24,Jeong,Yurim,KOR,21,"1998-03-09 00:00:00",86414,9325024,"3 / (5)",442.55
25,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",441.91
26,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (6)",432.37
27,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (7)",419.38
28,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (9)",386.71
29,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (8)",369.99
30,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"3 / (3)",360.08
31,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (8)",346.70
32,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (3)",343.51
33,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (6)",342.12
34,Robinson,Aspen,USA,,,93940,,"3 / (5)",314.96
35,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (5)",297.33
36,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (6)",285.23
37,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (3)",272.74
38,Thidling,Ayla,GBR,20,"1999-11-07 00:00:00",77188,1229994,"3 / (5)",272.34
39,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (8)",265.79
40,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (3)",259.13
41,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (5)",248.41
42,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (6)",247.59
43,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (6)",244.57
44,Prantis,Mary,USA,,,92955,9535448,"3 / (4)",240.81
45,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"1 / (1)",240.53
46,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (4)",240.36
