position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (5)",966.67
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (7)",929.73
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (7)",742.89
4,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (4)",740.40
5,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",714.27
6,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",710.61
7,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",663.75
8,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (4)",577.75
9,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",574.70
10,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (5)",566.74
11,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (7)",522.66
12,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (9)",513.15
13,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (4)",506.65
14,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (8)",477.58
15,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (4)",470.41
16,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (3)",470.33
17,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (3)",468.82
18,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (6)",441.16
19,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (6)",415.35
20,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"2 / (2)",412.35
21,Kelly,Kirby,USA,24,"1995-04-06 00:00:00",79278,9535283,"3 / (4)",411.02
22,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",404.57
23,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",402.99
24,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (3)",386.16
25,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (8)",380.14
26,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (4)",367.36
27,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"2 / (2)",350.85
28,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",344.24
29,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (3)",330.78
30,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (3)",324.33
31,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"3 / (4)",312.10
32,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (7)",307.98
33,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (5)",306.88
34,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (4)",271.49
35,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"3 / (3)",250.89
36,Kazama,Runa,JPN,,,83837,9305309,"3 / (3)",245.52
37,Sun,Juan,CHN,,,79951,1129970,"2 / (2)",240.95
38,Mittermueller,Silvia,GER,36,"1983-08-08 00:00:00",32669,1708267,"3 / (4)",233.24
39,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"3 / (3)",219.22
40,Sadar,Cilka,SLO,28,"1991-09-18 00:00:00",73089,1569963,"2 / (2)",217.80
42,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (5)",205.74
43,Opsal,Kari,NOR,28,"1991-03-04 00:00:00",72672,,"2 / (2)",200.00
44,Okada,Rana,JPN,28,"1991-01-05 00:00:00",69292,,"1 / (1)",194.61
45,Edwards,Kiersten,USA,19,"2000-01-13 00:00:00",82057,9535402,"2 / (2)",194.06
46,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"3 / (3)",187.51
47,Berger,Kelly,USA,23,"1996-01-11 00:00:00",79470,,"2 / (2)",183.33
48,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (3)",181.59
49,Tomita,Ruki,JPN,,,81778,9305337,"3 / (3)",180.76
50,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"2 / (2)",177.43
51,Duckworth,Alexandra,CAN,32,"1987-11-11 00:00:00",71851,7105047,"3 / (4)",177.22
52,Thompson,Nora,NOR,,,76711,,"2 / (2)",176.42
53,Johnson,McKinzie,USA,,,85960,9535433,"3 / (3)",174.98
54,Qiu,Leng,CHN,,,92442,9125003,"1 / (1)",174.58
55,Valentine,Anna,USA,,,92954,9535435,"1 / (1)",173.58
56,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"2 / (2)",171.59
57,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (6)",167.64
58,Makar,Morena,CRO,34,"1985-01-22 00:00:00",79808,1389914,"2 / (2)",166.67
59,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"3 / (4)",166.27
60,Ide,Yukiko,JPN,,,87247,9305341,"3 / (5)",161.61
61,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (4)",160.72
62,Akimoto,Saiko,JPN,,,84353,9305259,"3 / (4)",158.60
64,Nordin,"Mira Strand",NOR,34,"1985-02-13 00:00:00",72743,,"2 / (2)",154.48
65,Mitsuoka,Runa,JPN,,,91294,9305349,"3 / (3)",153.41
66,Kamata,Ayako,JPN,,,87723,9305327,"2 / (2)",153.30
67,Schaffrick,Madeline,USA,25,"1994-04-29 00:00:00",75927,9535184,"2 / (2)",152.63
68,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (4)",150.07
69,Hagiwara,Kumiko,JPN,43,"1976-08-10 00:00:00",73906,,"3 / (4)",144.23
70,Asaya,Jurin,JPN,,,91510,,"2 / (2)",141.30
71,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (4)",140.51
72,Anderson,Jamie,USA,29,"1990-09-13 00:00:00",17575,9535078,"1 / (1)",137.99
