position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Castellet,Queralt,ESP,31,"1989-06-17 00:00:00",75419,1499921,"3 / (8)",966.67
2,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (9)",933.67
3,Mastro,Maddie,USA,20,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",905.53
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (5)",903.43
5,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (6)",768.27
6,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (9)",742.33
7,Wu,Shaotong,CHN,,,92443,9125004,"3 / (9)",713.67
8,Rohrer,Verena,SUI,24,"1996-04-08 00:00:00",82499,9515128,"3 / (8)",628.10
9,Tomita,Ruki,JPN,,,81778,9305337,"3 / (8)",595.23
10,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (8)",591.13
11,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (9)",582.49
12,Qiu,Leng,CHN,,,92442,9125003,"3 / (6)",555.72
13,Hosking,Elizabeth,CAN,19,"2001-07-22 00:00:00",87908,9105347,"3 / (5)",527.76
14,Ettel,Leilani,GER,19,"2001-07-05 00:00:00",88773,9205072,"3 / (7)",510.15
15,Kaji,Manon,JPN,,,98108,9305404,"3 / (7)",480.29
16,Maud,Tessa,USA,,,95320,9535486,"3 / (9)",464.77
17,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (7)",460.98
18,Dhondt,Brooke,CAN,15,"2005-03-09 00:00:00",93624,,"3 / (10)",457.85
19,Tamada,Takara,JPN,,,89491,9305310,"3 / (8)",446.79
20,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (4)",443.71
21,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (5)",419.45
22,Kitamura,Hazuki,JPN,,,98107,9305419,"3 / (5)",392.65
23,Kalapos,Zoe,USA,23,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",388.22
24,Schuetz,Elena,SUI,17,"2003-04-26 00:00:00",91723,9515192,"3 / (6)",366.78
25,Alba,Sonora,USA,,,96995,,"3 / (4)",362.90
26,Wang,Jianjie,CHN,,,98670,9125040,"3 / (7)",362.35
27,Kamata,Ayako,JPN,,,87723,9305327,"3 / (6)",360.03
28,Wang,Jingjing,CHN,,,96063,9125017,"3 / (6)",354.77
29,Loetscher,Isabelle,SUI,,,88803,9515197,"3 / (5)",345.52
30,Shafer,Kaili,USA,,,88165,9535441,"3 / (8)",337.21
31,White,Kinsley,USA,,,86544,9535485,"3 / (8)",336.72
32,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (9)",331.36
33,Comeau,Athena,USA,,,97649,,"3 / (11)",316.20
34,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"2 / (2)",299.67
35,Arthur,Emily,AUS,21,"1999-04-24 00:00:00",75465,9045073,"3 / (4)",298.27
36,Kim,Chloe,USA,20,"2000-04-23 00:00:00",77873,9535393,"1 / (1)",296.60
37,Black,Margie,USA,,,96505,9535502,"3 / (7)",285.88
38,Kita,Fuwari,JPN,,,94999,9305439,"3 / (4)",285.33
39,Gisler,Bianca,SUI,17,"2003-02-15 00:00:00",93678,9515199,"3 / (3)",269.42
40,Lee,Na-Yoon,KOR,,,97550,,"3 / (11)",258.75
41,Nashiki,Mirei,JPN,,,99341,,"3 / (4)",248.12
42,Bogart,Kailey,USA,,,98061,,"3 / (5)",240.95
43,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (5)",236.69
