position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (7)",1000.00
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (7)",839.43
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (6)",829.93
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (6)",804.90
5,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",782.43
6,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",724.98
7,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (7)",638.11
8,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (5)",615.12
9,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (7)",596.29
10,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",587.21
11,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (8)",579.41
12,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (3)",573.18
13,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (5)",551.18
14,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (7)",532.79
15,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (6)",522.31
16,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (3)",507.63
17,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (5)",506.43
18,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (3)",495.76
19,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (6)",494.70
20,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",487.32
21,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (6)",465.53
22,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (4)",403.39
23,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (5)",397.77
24,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (5)",367.53
25,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (7)",356.98
26,Jeong,Yurim,KOR,21,"1998-03-09 00:00:00",86414,9325024,"3 / (5)",356.49
27,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (9)",344.42
28,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"2 / (2)",330.16
29,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (6)",313.39
30,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (5)",297.47
31,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (6)",297.33
32,Sun,Zhifeng,CHN,,,77458,1129956,"2 / (2)",296.11
33,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"3 / (3)",280.37
34,Thidling,Ayla,GBR,20,"1999-11-07 00:00:00",77188,1229994,"3 / (5)",272.34
35,Robinson,Aspen,USA,,,93940,,"3 / (4)",266.21
36,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (3)",259.13
37,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (4)",255.16
38,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (5)",248.41
39,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (6)",247.59
40,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (6)",244.57
41,Prantis,Mary,USA,,,92955,9535448,"3 / (4)",240.81
42,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"1 / (1)",240.53
43,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"2 / (2)",224.76
44,Halonen,Anni,FIN,32,"1987-03-04 00:00:00",81445,9185042,"3 / (5)",223.24
45,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"2 / (2)",219.63
46,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"2 / (2)",209.99
48,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (5)",204.74
49,Petrig,Celia,SUI,24,"1995-02-28 00:00:00",80756,9515142,"3 / (3)",201.63
50,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (5)",188.89
51,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"3 / (8)",187.50
52,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"2 / (2)",187.41
53,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"2 / (2)",183.99
54,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (4)",181.48
55,Valentine,Anna,USA,,,92954,9535435,"2 / (2)",181.32
56,Zajac,Marzena,POL,,,87045,9435049,"3 / (3)",177.29
57,Atkins,Savanna,USA,,,83026,9535396,"1 / (1)",174.81
58,Burri,Ariane,SUI,19,"2000-04-14 00:00:00",88779,9515168,"3 / (3)",164.66
59,Na,Young-Mi,KOR,,,91102,9325022,"3 / (3)",155.18
60,Ferrie,Lauren,USA,,,94564,,"3 / (3)",154.09
61,Silber,Lydia,USA,,,94563,9535462,"2 / (2)",148.45
62,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"2 / (2)",146.62
63,Wu,Shaotong,CHN,,,92443,9125004,"1 / (1)",145.37
64,Zoppi,Margot,FRA,,,89506,9195169,"1 / (1)",140.60
65,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (5)",138.25
66,Johnson,McKinzie,USA,,,85960,9535433,"3 / (5)",133.92
67,Schurter,Fiona,SUI,22,"1997-01-20 00:00:00",91721,9515169,"3 / (4)",129.18
68,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"1 / (1)",123.23
69,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (4)",117.99
70,Hill,Maisie,GBR,18,"2001-02-12 00:00:00",92534,9225000,"2 / (2)",117.77
71,Partanen,Malla,FIN,25,"1994-10-31 00:00:00",84791,9185037,"2 / (2)",117.38
72,Mueller,Anna,SUI,18,"2001-08-06 00:00:00",92402,9515204,"3 / (4)",113.09
73,Matsuoka,Tae,JPN,,,87174,,"3 / (3)",112.95
74,Candrian,Sina,SUI,30,"1988-11-21 00:00:00",52643,9515010,"1 / (1)",112.16
75,Bischof,Babet,SUI,19,"2000-04-22 00:00:00",92594,9515178,"3 / (4)",111.65
76,Lacarrene,Emma,FRA,,,89505,9195185,"1 / (1)",107.34
77,Raisanen,Ida,FIN,,,93268,9185070,"2 / (2)",101.19
78,Pikkujamsa,Elli,FIN,20,"1999-10-24 00:00:00",86333,9185059,"1 / (1)",98.42
79,Ono,Aika,JPN,,,93655,9305410,"2 / (2)",98.30
80,Wang,Xuemei,CHN,,,88519,1129992,"2 / (2)",91.94
81,Robinson,Ashton,USA,,,80351,,"1 / (1)",89.31
82,Deck,Kennedi,CAN,22,"1997-08-22 00:00:00",87790,9105263,"1 / (1)",85.53
83,Blower,Bren,USA,,,94560,,"3 / (3)",85.40
84,Langland,Hailey,USA,19,"2000-08-02 00:00:00",94228,9535409,"1 / (1)",85.03
85,Ide,Yukiko,JPN,,,87247,9305341,"3 / (3)",83.18
86,Case,Kc,CAN,21,"1998-07-09 00:00:00",87471,9105377,"3 / (3)",82.76
87,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"1 / (1)",80.32
88,Craig,Dakota,NZL,24,"1995-02-20 00:00:00",92449,9415029,"3 / (3)",79.79
90,Nagae,Mayu,JPN,,,87967,9305343,"3 / (3)",78.00
91,Equy,Noemie,FRA,,,92072,9195205,"1 / (1)",77.48
92,Bleicher,Conny,GER,40,"1979-11-05 00:00:00",72610,,"1 / (1)",72.97
93,Ballantyne,Becca,CAN,,,83320,9105374,"1 / (1)",72.24
94,Higashi,Haruka,JPN,,,91303,,"3 / (3)",68.33
95,Kakubari,Misaki,JPN,,,83835,9305344,"2 / (2)",66.79
96,Ono,Mitsuki,JPN,,,91506,9305411,"1 / (1)",66.67
97,Suitiala,Ella,FIN,30,"1989-10-01 00:00:00",85514,9185036,"2 / (2)",64.80
98,Murakami,Miyuki,JPN,,,89576,,"3 / (3)",64.67
99,Martinez,Kim,FRA,,,91219,9195202,"1 / (1)",63.52
100,Tscharner,Martina,SUI,,,80140,,"1 / (1)",61.91
101,Shiromaru,Miyuki,JPN,,,91504,,"1 / (1)",60.13
102,Honda,Misa,JPN,25,"1994-01-18 00:00:00",78601,9305191,"1 / (1)",59.82
103,Filzmoser,Lisa,AUT,38,"1981-08-08 00:00:00",37619,1059954,"1 / (1)",59.47
