position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (7)",966.67
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (6)",930.47
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (7)",851.63
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (7)",840.27
5,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",750.83
6,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (5)",724.27
7,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",675.06
8,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (3)",652.13
9,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (7)",598.30
10,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (6)",597.20
11,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (6)",588.13
12,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (7)",551.04
13,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (5)",524.50
14,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (5)",517.33
15,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (3)",504.07
16,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (5)",449.82
17,Valentine,Anna,USA,,,92954,9535435,"3 / (3)",448.63
18,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",436.75
19,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (5)",433.07
20,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (6)",415.58
21,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",409.30
22,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",384.57
23,Qiu,Leng,CHN,,,92442,9125003,"3 / (4)",380.42
24,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (5)",371.26
25,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"2 / (2)",356.30
26,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (3)",330.91
27,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"3 / (3)",316.95
28,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (3)",312.70
29,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (7)",305.12
30,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",302.04
31,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (8)",301.94
32,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (6)",293.83
33,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (4)",288.04
34,Atkins,Savanna,USA,,,83026,9535396,"3 / (5)",268.50
35,Kazama,Runa,JPN,,,83837,9305309,"3 / (3)",259.81
36,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (4)",256.71
37,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (4)",252.74
38,Prantis,Mary,USA,,,92955,9535448,"3 / (5)",251.02
40,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (3)",240.90
41,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"2 / (0)",224.76
42,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (6)",223.86
