position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (7)",1000.00
2,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (7)",874.83
3,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (7)",845.27
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (6)",834.00
5,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (7)",794.39
6,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (6)",732.21
7,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (9)",726.42
8,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (6)",698.96
9,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",647.10
10,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (8)",638.60
11,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (8)",611.69
12,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"3 / (4)",564.44
13,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (5)",544.09
14,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",536.75
15,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (9)",506.60
16,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (6)",464.48
17,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (6)",457.69
18,Maud,Tessa,USA,,,95320,9535486,"3 / (7)",419.82
19,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (5)",419.07
20,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (7)",414.25
21,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (5)",411.86
22,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (6)",393.80
23,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (5)",374.68
24,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (10)",372.70
25,Valentine,Anna,USA,,,92954,9535435,"3 / (5)",352.80
26,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (3)",350.57
27,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (5)",350.16
28,Kazama,Runa,JPN,,,83837,9305309,"3 / (4)",349.84
29,Tomita,Ruki,JPN,,,81778,9305337,"3 / (4)",347.08
30,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"3 / (5)",343.39
31,Thurgood,Jade,USA,,,95866,9535487,"3 / (5)",322.77
32,Qiu,Leng,CHN,,,92442,9125003,"3 / (6)",318.27
33,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",315.98
34,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (6)",298.20
35,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (7)",283.99
36,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (3)",283.49
37,Wu,Shaotong,CHN,,,92443,9125004,"3 / (4)",280.65
38,Gisler,Bianca,SUI,16,"2003-02-15 00:00:00",93678,9515199,"3 / (5)",272.21
39,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (6)",264.68
40,Tamada,Takara,JPN,,,89491,9305310,"3 / (4)",259.56
41,White,Kinsley,USA,,,86544,9535485,"3 / (6)",257.93
42,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",257.37
43,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (11)",253.23
44,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (8)",232.98
45,Shafer,Kaili,USA,,,88165,9535441,"3 / (6)",230.39
46,Black,Margie,USA,,,96505,9535502,"3 / (5)",227.90
47,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (3)",221.75
48,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (6)",209.63
49,Kitamura,Hazuki,JPN,,,98107,,"3 / (3)",203.90
50,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"2 / (2)",201.04
51,Minagi,Ran,JPN,,,97165,,"3 / (4)",191.53
52,Kakubari,Misaki,JPN,,,83835,9305344,"2 / (2)",188.28
53,Lee,Minju,KOR,,,97722,,"3 / (4)",183.74
54,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (6)",182.77
55,Kaji,Manon,JPN,,,98108,,"3 / (3)",181.80
56,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (9)",181.29
57,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (3)",180.52
58,Sato,Rin,JPN,,,94987,9305409,"3 / (4)",174.98
59,Ettel,Kona,GER,12,"2007-05-11 00:00:00",91588,,"3 / (3)",171.66
60,Kaneko,Hinata,JPN,,,94985,9305408,"3 / (4)",167.09
61,Bogart,Kailey,USA,,,98061,,"3 / (4)",166.38
63,Danuser,Mona,SUI,,,93677,9515205,"3 / (5)",164.93
64,Mueller,Lena,SUI,16,"2003-01-21 00:00:00",90856,9515207,"3 / (3)",163.03
65,Dhondt,Brooke,CAN,14,"2005-03-09 00:00:00",93624,,"3 / (4)",161.60
66,Mori,Momoha,JPN,,,95206,9305391,"3 / (3)",152.56
67,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (4)",152.49
68,Raisanen,Ida,FIN,,,93268,9185070,"3 / (3)",151.37
69,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"2 / (2)",149.74
70,Izumi,Kira,JPN,,,95418,9305378,"3 / (3)",149.41
71,Comeau,Athena,USA,,,97649,,"3 / (3)",147.49
72,Davies,Taylor,CAN,20,"1999-06-07 00:00:00",91028,9105332,"3 / (3)",141.14
73,Taka,Eveliina,FIN,,,93436,9185078,"3 / (4)",140.68
74,Atkins,Savanna,USA,,,83026,9535396,"3 / (4)",138.15
75,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"3 / (3)",135.63
76,Rivera,Riley,USA,,,97648,,"3 / (6)",134.39
77,Cowan,Ellah,USA,,,98243,,"3 / (6)",133.99
78,Jia,Lulu,CHN,,,96061,9125016,"2 / (2)",132.95
79,Carew,Kayleigh,USA,,,96500,9535509,"2 / (2)",130.53
