position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (6)",966.67
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",893.17
3,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (5)",814.50
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (5)",765.80
5,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (7)",720.76
6,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (4)",702.43
7,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (7)",683.42
8,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (7)",680.37
9,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (8)",623.71
10,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (5)",615.12
11,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (6)",602.06
12,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (4)",546.27
13,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (6)",531.70
14,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (4)",525.01
15,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (4)",517.10
16,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (6)",502.12
17,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (3)",497.78
18,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (7)",497.12
19,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",497.08
20,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (3)",495.52
21,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (7)",495.07
22,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (6)",483.22
23,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"3 / (5)",481.10
24,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (4)",440.68
25,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",436.17
26,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (6)",424.01
27,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (5)",419.38
28,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"2 / (2)",384.76
29,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"3 / (3)",383.68
30,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (3)",374.35
31,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (8)",371.02
32,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (5)",369.99
33,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (4)",365.60
34,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"3 / (5)",360.08
35,Valentine,Anna,USA,,,92954,9535435,"3 / (3)",354.90
36,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (5)",340.42
37,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (3)",338.47
38,Jeong,Yurim,KOR,21,"1998-03-09 00:00:00",86414,9325024,"3 / (3)",324.55
39,Prantis,Mary,USA,,,92955,9535448,"3 / (4)",294.54
40,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (6)",290.76
41,Thidling,Ayla,GBR,20,"1999-11-07 00:00:00",77188,1229994,"3 / (5)",272.34
42,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (4)",264.00
43,Robinson,Aspen,USA,,,93940,,"3 / (3)",261.09
44,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"1 / (1)",240.53
45,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (3)",235.16
46,Sadar,Cilka,SLO,28,"1991-09-18 00:00:00",73089,1569963,"2 / (2)",228.16
47,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"2 / (2)",214.36
48,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (8)",213.93
49,Petrig,Celia,SUI,24,"1995-02-28 00:00:00",80756,9515142,"3 / (3)",213.25
50,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"3 / (3)",212.47
51,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (4)",209.31
52,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (3)",206.71
53,Komine,Sakura,JPN,,,83796,9305277,"2 / (2)",202.65
54,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (5)",201.86
55,Kelly,Kirby,USA,24,"1995-04-06 00:00:00",79278,9535283,"2 / (2)",200.86
56,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (6)",197.29
57,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"2 / (2)",192.43
58,Halonen,Anni,FIN,32,"1987-03-04 00:00:00",81445,9185042,"3 / (5)",192.16
59,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (3)",184.98
61,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (4)",183.67
62,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (5)",181.48
63,Johnson,McKinzie,USA,,,85960,9535433,"3 / (7)",177.37
64,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (3)",176.37
65,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"3 / (6)",174.62
66,Kazama,Runa,JPN,,,83837,9305309,"2 / (2)",173.65
67,Tsubota,Ema,JPN,,,92066,9305296,"3 / (4)",163.05
68,Hagiwara,Kumiko,JPN,43,"1976-08-10 00:00:00",73906,,"3 / (4)",160.85
69,Ide,Yukiko,JPN,,,87247,9305341,"3 / (5)",152.65
70,Silber,Lydia,USA,,,94563,9535462,"2 / (2)",148.45
72,Deck,Kennedi,CAN,22,"1997-08-22 00:00:00",87790,9105263,"2 / (2)",145.08
73,Zajac,Marzena,POL,,,87045,9435049,"3 / (3)",143.68
74,Akimoto,Saiko,JPN,,,84353,9305259,"3 / (4)",143.28
75,Edwards,Kiersten,USA,19,"2000-01-13 00:00:00",82057,9535402,"1 / (1)",141.14
76,Sun,Juan,CHN,,,79951,1129970,"1 / (1)",140.60
76,Zoppi,Margot,FRA,,,89506,9195169,"1 / (1)",140.60
78,Partanen,Malla,FIN,25,"1994-10-31 00:00:00",84791,9185037,"3 / (3)",140.09
79,Tomita,Ruki,JPN,,,81778,9305337,"2 / (2)",139.70
80,Raisanen,Ida,FIN,,,93268,9185070,"3 / (5)",136.16
81,Suitiala,Ella,FIN,30,"1989-10-01 00:00:00",85514,9185036,"3 / (3)",135.81
82,Case,Kc,CAN,21,"1998-07-09 00:00:00",87471,9105377,"3 / (5)",130.49
83,Nagae,Mayu,JPN,,,87967,9305343,"3 / (5)",130.29
84,Matsuoka,Tae,JPN,,,87174,,"3 / (4)",126.17
85,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"3 / (3)",116.78
86,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (3)",114.65
87,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"1 / (1)",112.68
88,Candrian,Sina,SUI,30,"1988-11-21 00:00:00",52643,9515010,"1 / (1)",112.16
89,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (5)",111.07
90,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (4)",111.01
91,Kitazawa,Asuka,JPN,,,89577,,"3 / (3)",109.67
92,Lacarrene,Emma,FRA,,,89505,9195185,"1 / (1)",107.34
92,Rusin,Katarzyna,POL,25,"1994-01-21 00:00:00",75553,9435027,"1 / (1)",107.34
94,Ferrie,Lauren,USA,,,94564,,"2 / (2)",102.06
95,Herleiksplass,Karoline,NOR,22,"1997-10-21 00:00:00",74162,9425039,"2 / (2)",102.03
96,Craig,Dakota,NZL,24,"1995-02-20 00:00:00",92449,9415029,"3 / (4)",101.10
97,Retson,Christina,CAN,20,"1998-12-20 00:00:00",81020,,"3 / (3)",98.33
98,Fallet,Cathrine,NOR,18,"2001-01-27 00:00:00",88922,,"2 / (2)",97.73
99,Ono,Mitsuki,JPN,,,91506,9305411,"2 / (2)",95.19
100,Burri,Ariane,SUI,19,"2000-04-14 00:00:00",88779,9515168,"2 / (2)",93.49
101,Parkkisenniemi,Emmi,FIN,20,"1999-07-21 00:00:00",92530,9185065,"3 / (3)",93.00
102,Zhai,Yue,CHN,,,92445,1129993,"1 / (1)",92.06
103,Feng,Jingxue,CHN,,,92444,,"1 / (1)",91.55
104,Wang,Xuemei,CHN,,,88519,1129992,"1 / (1)",90.30
105,Robinson,Ashton,USA,,,80351,,"1 / (1)",89.31
106,Higashi,Haruka,JPN,,,91303,,"3 / (3)",88.39
107,Schurter,Fiona,SUI,22,"1997-01-20 00:00:00",91721,9515169,"2 / (2)",86.51
108,Mitsuoka,Runa,JPN,,,91294,9305349,"2 / (2)",85.54
109,Lehtinen,Sini,FIN,19,"2000-05-25 00:00:00",93267,9185075,"3 / (5)",84.87
110,Ritchie,Maria,CAN,18,"2000-12-03 00:00:00",91030,9105330,"2 / (2)",84.27
111,Pikkujamsa,Elli,FIN,20,"1999-10-24 00:00:00",86333,9185059,"1 / (1)",83.77
113,Higginson,Kiersten,CAN,28,"1991-08-22 00:00:00",76875,9105116,"1 / (1)",78.46
114,Equy,Noemie,FRA,,,92072,9195205,"1 / (1)",77.48
115,Nissinen,Veera,FIN,,,93273,,"3 / (4)",77.30
116,Yashiro,Erika,JPN,,,84867,,"1 / (1)",77.07
117,Wu,Shaotong,CHN,,,92443,9125004,"1 / (1)",76.42
118,Goto,Hinako,JPN,,,93167,9305316,"3 / (3)",74.21
119,Na,Young-Mi,KOR,,,91102,9325022,"1 / (1)",69.43
120,Honda,Misa,JPN,25,"1994-01-18 00:00:00",78601,9305191,"2 / (2)",67.25
121,Vincent,Jaime,USA,,,90877,9535397,"1 / (1)",64.96
122,Tamada,Takara,JPN,,,89491,9305310,"2 / (2)",64.76
123,Syri,Laura,FIN,,,93274,,"2 / (2)",63.64
124,Andersen,Nora,NOR,,,88331,,"2 / (2)",63.61
125,Davies,Taylor,CAN,20,"1999-06-07 00:00:00",91028,9105332,"2 / (2)",63.58
126,Martinez,Kim,FRA,,,91219,9195202,"1 / (1)",63.52
127,Tscharner,Martina,SUI,,,80140,,"1 / (1)",61.91
128,Koba,Megumi,JPN,,,76167,,"1 / (1)",60.99
129,Ono,Aika,JPN,,,93655,9305410,"2 / (2)",59.47
130,Rukajarvi,Enni,FIN,29,"1990-05-13 00:00:00",75256,9185019,"1 / (1)",59.41
131,Blower,Bren,USA,,,94560,,"2 / (2)",58.29
132,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"2 / (2)",57.68
133,Eberle,Lis,SUI,,,91745,,"1 / (1)",57.20
134,Phillips,Corrah,NZL,,,92448,9415030,"3 / (3)",56.54
135,Qiu,Leng,CHN,,,92442,9125003,"1 / (1)",56.32
136,Herleiksplass,"Elise Seljevoll",NOR,,,88928,,"2 / (2)",55.35
137,Schnorrbusch,Ty,USA,,,94561,9535467,"2 / (2)",54.53
138,Beaudoin,Alexandra,CAN,19,"2000-02-29 00:00:00",91885,,"2 / (2)",52.20
139,Brodier,Juliette,FRA,,,94075,,"1 / (1)",50.06
140,Mizuguchi,Yuki,JPN,,,93139,,"3 / (4)",49.38
141,Zhichkina,Sophia,NOR,18,"2000-12-18 00:00:00",93208,,"2 / (2)",48.60
142,Buchner,Eleanor,CAN,19,"2000-08-12 00:00:00",89675,,"1 / (1)",46.87
143,Niemi,Sirja,FIN,19,"2000-04-26 00:00:00",93262,,"3 / (3)",46.50
144,Tadumi,Kyouko,JPN,,,89583,,"3 / (3)",46.50
145,Klemola,Ella,FIN,,,93234,9185061,"3 / (3)",45.66
146,Bischof,Babet,SUI,19,"2000-04-22 00:00:00",92594,9515178,"1 / (1)",45.01
147,Paquette,Julie,CAN,20,"1999-05-06 00:00:00",92552,9105359,"2 / (2)",44.31
148,Loetscher,Isabelle,SUI,,,88803,9515197,"1 / (1)",44.20
149,Hasegawa,Kazuko,JPN,,,93140,,"3 / (4)",43.80
150,Kanko,Emma,FIN,24,"1995-06-03 00:00:00",85266,9185054,"2 / (2)",43.13
151,Garrido,Hailey,CAN,16,"2003-02-07 00:00:00",91771,9105418,"1 / (1)",41.16
152,Satou,Asami,JPN,,,87355,,"2 / (2)",40.56
153,Benzidane,Caroline,FRA,,,92087,9195204,"1 / (1)",37.06
153,Moskal,Anna,POL,23,"1996-03-24 00:00:00",75578,9435039,"1 / (1)",37.06
155,Lang,Cosima,SUI,,,94135,,"1 / (1)",36.20
156,Marjamaa,Elisa,FIN,,,93266,,"3 / (3)",36.05
157,Denena,Samm,CAN,25,"1994-10-14 00:00:00",78396,9105208,"1 / (1)",35.22
158,Niemelae,Carola,FIN,20,"1999-02-11 00:00:00",93235,9185071,"2 / (2)",35.18
159,Ileby,Camilla,NOR,23,"1995-12-09 00:00:00",88767,,"1 / (1)",35.14
160,McDonald,Baily,CAN,21,"1998-06-05 00:00:00",91584,9105344,"1 / (1)",34.36
161,Higashigaki,Sora,JPN,,,93284,,"3 / (3)",33.86
162,Bleicher,Conny,GER,40,"1979-11-05 00:00:00",72610,,"1 / (1)",33.33
162,Mullins,Mahalah,AUS,21,"1998-11-06 00:00:00",88528,9045076,"1 / (1)",33.33
162,Fraser,Livy,CAN,21,"1998-01-30 00:00:00",81016,,"1 / (1)",33.33
165,Meng,Qian,CHN,,,93915,,"1 / (1)",32.52
166,Vojackova,Katerina,CZE,22,"1997-01-01 00:00:00",78297,1159977,"1 / (1)",32.35
167,Bruserud,Marie,NOR,,,91254,,"1 / (1)",31.82
168,Ohkawa,Mayako,JPN,,,92067,9305226,"2 / (2)",31.59
169,Jenkins,Jenaya,CAN,22,"1997-04-27 00:00:00",91027,9105331,"1 / (1)",30.69
170,Kuss,Madeline,CAN,20,"1998-11-28 00:00:00",91041,9105328,"2 / (2)",30.35
171,Tani,Sachiko,JPN,,,89488,,"2 / (2)",30.33
172,Morita,Moe,JPN,,,93138,,"2 / (2)",29.89
173,Karttunen,Sara,FIN,,,93272,9185069,"3 / (4)",29.65
174,Yamazaki,Kasumi,JPN,,,91415,,"1 / (1)",29.61
175,Amundsen,Vilde,NOR,,,92010,,"1 / (1)",28.67
176,Burri,Florence,SUI,,,88777,,"1 / (1)",28.56
