position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",1000.00
2,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",886.12
3,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (8)",881.00
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (8)",865.27
5,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (6)",768.27
6,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",719.73
7,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (10)",698.24
8,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (10)",670.09
9,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (10)",641.75
10,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (7)",618.03
11,Maud,Tessa,USA,,,95320,9535486,"3 / (12)",590.96
12,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (8)",551.86
13,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (10)",550.64
14,Tomita,Ruki,JPN,,,81778,9305337,"3 / (6)",530.85
15,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (7)",529.22
16,Wu,Shaotong,CHN,,,92443,9125004,"3 / (6)",501.47
17,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (3)",499.00
18,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (11)",468.58
19,Qiu,Leng,CHN,,,92442,9125003,"3 / (6)",465.21
20,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (4)",453.77
21,Dhondt,Brooke,CAN,14,"2005-03-09 00:00:00",93624,,"3 / (11)",450.75
22,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (6)",419.45
23,Kitamura,Hazuki,JPN,,,98107,,"3 / (5)",392.65
24,Tamada,Takara,JPN,,,89491,9305310,"3 / (4)",383.71
25,Wang,Jingjing,CHN,,,96063,9125017,"3 / (7)",377.86
26,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"3 / (8)",375.98
27,Comeau,Athena,USA,,,97649,,"3 / (7)",349.43
28,White,Kinsley,USA,,,86544,9535485,"3 / (8)",347.42
29,Shafer,Kaili,USA,,,88165,9535441,"3 / (6)",331.85
30,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (7)",331.36
31,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (5)",330.31
32,Kaji,Manon,JPN,,,98108,,"3 / (4)",316.30
33,Gisler,Bianca,SUI,16,"2003-02-15 00:00:00",93678,9515199,"3 / (6)",296.49
34,Kamata,Ayako,JPN,,,87723,9305327,"3 / (3)",289.88
35,Wang,Jianjie,CHN,,,98670,,"3 / (5)",289.24
36,Loetscher,Isabelle,SUI,,,88803,9515197,"3 / (5)",286.26
37,Kita,Fuwari,JPN,,,94999,9305439,"3 / (4)",285.33
38,Black,Margie,USA,,,96505,9535502,"3 / (6)",274.04
39,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (3)",261.31
40,Fu,Xinya,CHN,,,96065,9125018,"3 / (5)",254.88
41,Ettel,Kona,GER,12,"2007-05-11 00:00:00",91588,,"3 / (4)",254.17
42,Nashiki,Mirei,JPN,,,99341,,"3 / (6)",248.12
43,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (4)",247.48
44,Bogart,Kailey,USA,,,98061,,"3 / (7)",247.48
45,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (4)",236.69
46,Lee,Na-Yoon,KOR,,,97550,,"3 / (11)",235.39
47,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"3 / (3)",225.96
48,Yamada,Rinoka,JPN,,,98205,,"3 / (3)",222.96
49,Kolodziej,Shirly,SUI,,,94140,,"3 / (3)",217.62
50,Hasler,Leonie,SUI,,,99622,,"3 / (4)",213.50
51,Hardt,Sarah,GER,,,89340,9205077,"3 / (4)",211.46
52,Cowan,Ellah,USA,,,98243,,"3 / (7)",210.93
53,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (5)",204.29
54,Webster,Kirsten,USA,,,99189,,"3 / (4)",203.60
55,Kaneko,Hinata,JPN,,,94985,9305408,"3 / (4)",198.19
56,Shibata,Sora,JPN,,,98109,,"3 / (3)",193.71
57,Geremia,Felicity,CAN,,,96569,,"3 / (4)",178.30
58,Nishi,Momona,JPN,,,99340,,"3 / (4)",177.84
59,Kozuback,Kamilla,CAN,15,"2004-05-05 00:00:00",93492,9105435,"3 / (4)",176.12
60,Taka,Eveliina,FIN,,,93436,9185078,"3 / (4)",174.16
61,Mueller,Lena,SUI,16,"2003-01-21 00:00:00",90856,9515207,"3 / (4)",173.42
62,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"2 / (2)",171.01
63,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (3)",168.67
64,Jia,Yanru,CHN,,,96064,9125015,"3 / (7)",166.51
