position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",1000.00
2,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",881.00
3,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",850.15
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (7)",830.50
5,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",689.94
6,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (8)",669.73
7,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (8)",633.08
8,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (8)",621.00
9,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (9)",592.63
10,Maud,Tessa,USA,,,95320,9535486,"3 / (13)",590.96
11,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (3)",564.73
12,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (7)",534.87
13,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (7)",516.79
14,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (5)",510.14
15,Wu,Shaotong,CHN,,,92443,9125004,"3 / (5)",480.29
16,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (8)",460.09
17,Qiu,Leng,CHN,,,92442,9125003,"3 / (6)",442.81
18,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (5)",404.86
19,Wang,Jingjing,CHN,,,96063,9125017,"3 / (7)",377.86
20,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (3)",368.40
21,Dhondt,Brooke,CAN,14,"2005-03-09 00:00:00",93624,,"3 / (7)",350.75
22,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"3 / (7)",343.39
23,Tomita,Ruki,JPN,,,81778,9305337,"3 / (4)",338.87
24,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (7)",335.43
25,Thurgood,Jade,USA,,,95866,9535487,"3 / (4)",319.42
26,Comeau,Athena,USA,,,97649,,"3 / (5)",316.02
27,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (3)",295.82
28,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (3)",295.80
29,Shafer,Kaili,USA,,,88165,9535441,"3 / (7)",285.66
