position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (8)",1000.00
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",867.90
3,Bleiler,Gretchen,USA,38,"1981-10-04 00:00:00",25221,,"3 / (6)",851.23
4,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",808.73
5,Farrington,Kaitlyn,USA,29,"1989-12-18 00:00:00",72956,9535101,"3 / (6)",796.03
6,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (10)",752.67
7,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (5)",746.67
8,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (6)",743.40
9,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (8)",730.23
10,Okada,Rana,JPN,28,"1991-01-05 00:00:00",69292,,"3 / (6)",728.07
11,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (6)",681.18
12,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",649.46
13,Furihata,Yuki,JPN,34,"1985-06-14 00:00:00",73876,,"3 / (5)",639.88
14,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (6)",636.56
15,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"2 / (2)",609.96
16,Haller,Ursina,SUI,33,"1985-12-29 00:00:00",62972,7519989,"3 / (7)",601.45
17,Sinclair,Rebecca,NZL,28,"1991-09-11 00:00:00",72320,9415013,"3 / (5)",583.25
18,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (4)",542.68
19,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",539.68
20,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (9)",517.65
21,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (8)",491.43
22,Berger,Kelly,USA,23,"1996-01-11 00:00:00",79470,,"3 / (9)",488.39
23,Hollingsworth,Ellery,USA,28,"1991-09-02 00:00:00",69578,9535049,"3 / (5)",487.00
24,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"3 / (5)",480.01
25,Shaw,Serena,USA,24,"1995-01-22 00:00:00",77963,9535241,"3 / (4)",473.95
26,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (7)",470.33
27,Sadar,Cilka,SLO,28,"1991-09-18 00:00:00",73089,1569963,"3 / (6)",446.63
28,Bernard,Emma,FRA,25,"1994-06-27 00:00:00",75865,9195074,"3 / (7)",441.17
29,Duckworth,Alexandra,CAN,32,"1987-11-11 00:00:00",71851,7105047,"3 / (6)",440.07
30,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (6)",433.66
31,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (8)",433.61
32,Schaffrick,Madeline,USA,25,"1994-04-29 00:00:00",75927,9535184,"3 / (3)",422.20
33,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",404.57
34,Kelly,Kirby,USA,24,"1995-04-06 00:00:00",79278,9535283,"3 / (7)",398.05
35,Suitiala,Ella,FIN,30,"1989-10-01 00:00:00",85514,9185036,"3 / (6)",379.54
36,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (4)",376.27
37,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (4)",376.12
38,Trigger,Hannah,AUS,32,"1987-02-05 00:00:00",72855,1049953,"3 / (8)",360.72
39,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",347.60
40,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (4)",328.89
41,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (8)",322.87
42,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (7)",306.01
43,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (8)",299.61
44,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",296.96
45,Lefevre,Lucile,FRA,24,"1995-11-10 00:00:00",75864,9195093,"2 / (2)",294.18
46,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (5)",290.03
47,Wang,Xuemei,CHN,,,88519,1129992,"3 / (5)",283.48
48,Fitch,Alex,AUS,24,"1995-03-19 00:00:00",77461,9045054,"3 / (7)",268.21
49,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"2 / (2)",258.43
50,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"3 / (5)",246.97
51,Magiros,Stephanie,AUS,28,"1991-05-05 00:00:00",77510,9045061,"3 / (7)",246.46
52,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"3 / (3)",227.44
53,Makar,Morena,CRO,34,"1985-01-22 00:00:00",79808,1389914,"3 / (6)",227.15
54,Arazny,Amber,AUS,29,"1990-05-09 00:00:00",75375,9045034,"3 / (7)",226.54
55,Piasecka,Julia,POL,28,"1991-11-03 00:00:00",82577,9435044,"3 / (3)",221.15
56,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (4)",215.51
57,Zajac,Joanna,POL,,,79866,1439986,"3 / (8)",211.07
58,Langland,Hailey,USA,19,"2000-08-02 00:00:00",94228,9535409,"2 / (0)",210.21
59,Honda,Misa,JPN,25,"1994-01-18 00:00:00",78601,9305191,"2 / (2)",207.60
60,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (6)",204.44
61,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"3 / (5)",200.82
62,McManiman,Audrey,CAN,24,"1995-01-24 00:00:00",82002,9105226,"3 / (4)",197.00
63,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (5)",185.27
64,Rusin,Katarzyna,POL,25,"1994-01-21 00:00:00",75553,9435027,"3 / (4)",174.24
65,Marino,Julia,USA,22,"1997-09-11 00:00:00",83195,9535365,"2 / (2)",170.09
66,Kazama,Runa,JPN,,,83837,9305309,"3 / (4)",166.67
67,Smans,Loranne,BEL,22,"1997-10-30 00:00:00",81104,1069919,"3 / (3)",164.34
68,Augustinova,Diana,CZE,24,"1995-09-28 00:00:00",76807,1159973,"3 / (4)",159.55
69,Walker,Ty,USA,22,"1997-03-03 00:00:00",77872,9535291,"1 / (1)",157.36
70,Kamata,Ayako,JPN,,,87723,9305327,"3 / (3)",153.30
71,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"2 / (2)",150.65
72,Enne,Merika,FIN,27,"1992-06-24 00:00:00",75242,9185026,"2 / (2)",149.33
73,Edwards,Kiersten,USA,19,"2000-01-13 00:00:00",82057,9535402,"3 / (3)",146.89
74,Partanen,Malla,FIN,25,"1994-10-31 00:00:00",84791,9185037,"2 / (2)",146.02
75,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (5)",145.09
76,Valikangas,Saana,FIN,,,90480,7185014,"2 / (2)",137.10
77,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (5)",135.40
78,Tomita,Ruki,JPN,,,81778,9305337,"3 / (4)",130.89
79,Rukajarvi,Enni,FIN,29,"1990-05-13 00:00:00",75256,9185019,"1 / (1)",386.88
80,Astkhik,Ter-Minasyan,RUS,,,81701,,"3 / (4)",128.51
81,Mullins,Mahalah,AUS,21,"1998-11-06 00:00:00",88528,9045076,"3 / (3)",126.41
82,Shaw,Brooke,USA,28,"1991-05-12 00:00:00",29493,,"1 / (1)",125.54
83,Sillieres,Chloe,FRA,21,"1998-05-01 00:00:00",80750,9195162,"1 / (1)",123.48
84,Toriyama,Mizuki,JPN,,,90454,,"3 / (3)",120.68
85,Petrig,Celia,SUI,24,"1995-02-28 00:00:00",80756,9515142,"1 / (1)",118.00
86,Mitsuoka,Runa,JPN,,,91294,9305349,"3 / (3)",116.16
87,Asaya,Jurin,JPN,,,91510,,"2 / (2)",113.18
88,Zoppi,Margot,FRA,,,89506,9195169,"2 / (2)",110.81
89,MacDonald,Kirsty,CAN,25,"1994-02-28 00:00:00",79114,,"2 / (2)",166.00
90,Xu,Xiujuan,CHN,,,84604,1129991,"1 / (1)",110.21
91,Akimoto,Saiko,JPN,,,84353,9305259,"3 / (4)",108.68
92,Djukic,Lea,SUI,22,"1996-12-08 00:00:00",86596,9515145,"1 / (1)",107.76
93,Clavuot,Silvana,SUI,25,"1994-08-17 00:00:00",77870,,"1 / (1)",100.00
94,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"1 / (1)",98.33
95,Matsuoka,Tae,JPN,,,87174,,"3 / (4)",98.11
96,Vihervaara,Noora,FIN,,,68609,9185007,"2 / (2)",95.53
97,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (3)",93.67
98,Moskal,Anna,POL,23,"1996-03-24 00:00:00",75578,9435039,"3 / (3)",93.04
99,Marren,Kelly,USA,28,"1991-08-22 00:00:00",72958,,"1 / (1)",91.97
100,Hatta,Rika,JPN,28,"1991-08-31 00:00:00",73886,9305089,"1 / (1)",89.80
101,Nagae,Mayu,JPN,,,87967,9305343,"3 / (5)",89.36
102,Ide,Yukiko,JPN,,,87247,9305341,"3 / (5)",85.33
103,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (4)",84.28
104,Hagiwara,Kumiko,JPN,43,"1976-08-10 00:00:00",73906,,"3 / (4)",82.42
105,Sun,Juan,CHN,,,79951,1129970,"1 / (1)",82.23
106,Yoshika,Rina,JPN,20,"1999-04-09 00:00:00",83851,9305311,"1 / (1)",81.77
107,Mattingley,Taelor,USA,,,85744,9535395,"1 / (1)",79.04
109,Hoeckel,Caroline,SUI,26,"1993-09-22 00:00:00",76234,9515105,"1 / (1)",74.17
110,Nakakita,Ryo,JPN,,,76626,,"1 / (1)",74.17
111,Clark,Molly,USA,35,"1984-03-31 00:00:00",84176,,"2 / (2)",73.99
112,Sanchez,Maliea,USA,,,86067,,"2 / (2)",73.43
113,Koyama,Yukiko,JPN,,,84854,,"3 / (3)",73.00
114,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"3 / (4)",72.00
115,"MacIa Bocanegra",Paula,ESP,20,"1999-01-29 00:00:00",88143,,"1 / (1)",71.52
116,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (3)",70.66
117,Komine,Sakura,JPN,,,83796,9305277,"1 / (1)",66.92
118,Mattingley,Hailee,USA,22,"1997-01-11 00:00:00",85734,9535356,"1 / (1)",66.30
119,Na,Young-Mi,KOR,,,91102,9325022,"3 / (3)",65.29
