position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (6)",966.67
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",929.73
3,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (5)",821.44
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (8)",762.66
5,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",714.27
6,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (5)",710.61
7,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",663.75
8,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (5)",624.74
9,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (7)",574.70
10,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (5)",571.26
11,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (6)",566.74
12,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (5)",546.49
13,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (9)",513.15
14,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (7)",494.67
15,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (8)",477.58
16,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (3)",470.33
17,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (3)",468.82
18,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (5)",466.98
19,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",441.16
20,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (4)",423.89
21,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"2 / (2)",412.35
22,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (4)",407.52
23,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",404.57
24,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",402.99
25,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (6)",395.38
26,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (3)",386.16
27,Kelly,Kirby,USA,24,"1995-04-06 00:00:00",79278,9535283,"3 / (4)",382.81
28,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (9)",380.14
29,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"2 / (2)",350.85
30,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",344.24
31,Sadar,Cilka,SLO,28,"1991-09-18 00:00:00",73089,1569963,"3 / (3)",328.56
32,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"3 / (4)",312.10
33,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (6)",307.98
34,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (5)",306.88
35,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (4)",271.49
36,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"3 / (3)",250.89
37,Sun,Juan,CHN,,,79951,1129970,"2 / (2)",240.95
38,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"1 / (1)",234.06
39,Mittermueller,Silvia,GER,36,"1983-08-08 00:00:00",32669,1708267,"3 / (4)",233.24
40,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (4)",205.74
41,Opsal,Kari,NOR,28,"1991-03-04 00:00:00",72672,,"2 / (2)",200.00
42,Okada,Rana,JPN,28,"1991-01-05 00:00:00",69292,,"1 / (1)",194.61
43,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"3 / (4)",187.51
44,Suitiala,Ella,FIN,30,"1989-10-01 00:00:00",85514,9185036,"3 / (3)",186.83
45,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (3)",181.59
46,Kazama,Runa,JPN,,,83837,9305309,"2 / (2)",178.85
47,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"2 / (2)",177.43
48,Duckworth,Alexandra,CAN,32,"1987-11-11 00:00:00",71851,7105047,"3 / (4)",177.22
49,Thompson,Nora,NOR,,,76711,,"2 / (2)",176.42
50,Johnson,McKinzie,USA,,,85960,9535433,"3 / (3)",174.98
51,Qiu,Leng,CHN,,,92442,9125003,"1 / (1)",174.58
52,Valentine,Anna,USA,,,92954,9535435,"1 / (1)",173.58
53,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"2 / (2)",171.59
54,Schaffrick,Madeline,USA,25,"1994-04-29 00:00:00",75927,9535184,"3 / (3)",169.79
55,Makar,Morena,CRO,34,"1985-01-22 00:00:00",79808,1389914,"2 / (2)",166.67
56,Ide,Yukiko,JPN,,,87247,9305341,"3 / (4)",161.61
57,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"3 / (3)",161.39
58,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (4)",160.72
59,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"2 / (2)",159.08
61,Nordin,"Mira Strand",NOR,34,"1985-02-13 00:00:00",72743,,"2 / (2)",154.48
62,Akimoto,Saiko,JPN,,,84353,9305259,"3 / (3)",151.64
63,Edwards,Kiersten,USA,19,"2000-01-13 00:00:00",82057,9535402,"1 / (1)",141.14
64,Hagiwara,Kumiko,JPN,43,"1976-08-10 00:00:00",73906,,"3 / (3)",140.62
65,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (4)",140.51
66,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (5)",138.16
67,Anderson,Jamie,USA,29,"1990-09-13 00:00:00",17575,9535078,"1 / (1)",137.99
68,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (4)",137.55
69,Watson,"Lisa Mari",NOR,,,74908,,"2 / (2)",133.96
70,Haller,Ursina,SUI,33,"1985-12-29 00:00:00",62972,7519989,"1 / (1)",132.69
72,Tomita,Ruki,JPN,,,81778,9305337,"2 / (2)",131.66
73,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (3)",129.07
74,Nagae,Mayu,JPN,,,87967,9305343,"3 / (4)",127.71
75,Matsuoka,Tae,JPN,,,87174,,"3 / (3)",126.32
76,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (4)",125.69
77,Tsubota,Ema,JPN,,,92066,9305296,"3 / (3)",119.91
78,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"2 / (2)",118.47
79,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"2 / (2)",117.80
80,Alm,Ingrid,NOR,32,"1987-04-24 00:00:00",24243,,"2 / (2)",114.60
81,Toriyama,Mizuki,JPN,,,90454,,"2 / (2)",112.13
82,Mitsuoka,Runa,JPN,,,91294,9305349,"2 / (2)",110.82
83,MacDonald,Kirsty,CAN,25,"1994-02-28 00:00:00",79114,,"2 / (2)",110.67
84,Deck,Kennedi,CAN,22,"1997-08-22 00:00:00",87790,9105263,"3 / (3)",108.48
85,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"2 / (2)",107.56
86,Rusin,Katarzyna,POL,25,"1994-01-21 00:00:00",75553,9435027,"1 / (1)",107.34
87,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"3 / (3)",106.60
88,Komine,Sakura,JPN,,,83796,9305277,"2 / (2)",101.89
89,Zhai,Yue,CHN,,,92445,1129993,"2 / (2)",101.72
90,Wu,Shaotong,CHN,,,92443,9125004,"1 / (1)",99.24
91,Wang,Xuemei,CHN,,,88519,1129992,"2 / (2)",98.73
92,Amundsen,Vilde,NOR,,,92010,,"2 / (2)",96.24
93,Hirono,Asami,JPN,29,"1990-11-08 00:00:00",83844,9305294,"1 / (1)",94.52
94,Djukic,Lea,SUI,22,"1996-12-08 00:00:00",86596,9515145,"1 / (1)",91.96
95,Kamata,Ayako,JPN,,,87723,9305327,"1 / (1)",91.77
96,Sato,Aya,JPN,24,"1995-01-01 00:00:00",78600,9305279,"1 / (1)",91.13
97,Langland,Hailey,USA,19,"2000-08-02 00:00:00",94228,9535409,"1 / (0)",90.41
98,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"1 / (1)",90.11
99,Mullins,Mahalah,AUS,21,"1998-11-06 00:00:00",88528,9045076,"2 / (2)",89.89
100,Honda,Misa,JPN,25,"1994-01-18 00:00:00",78601,9305191,"2 / (2)",89.29
101,Thost,Nicola,GER,42,"1977-03-05 00:00:00",77813,,"1 / (1)",88.21
102,Atkins,Savanna,USA,,,83026,9535396,"2 / (2)",88.08
103,Prantis,Mary,USA,,,92955,9535448,"1 / (1)",87.06
104,Asaya,Jurin,JPN,,,91510,,"1 / (1)",84.36
105,Vincent,Jaime,USA,,,90877,9535397,"2 / (2)",84.12
106,Parkkisenniemi,Emmi,FIN,20,"1999-07-21 00:00:00",92530,9185065,"3 / (3)",82.54
107,Norendal,Silje,NOR,26,"1993-09-01 00:00:00",72637,9425008,"1 / (1)",81.39
108,Thidling,Ayla,GBR,20,"1999-11-07 00:00:00",77188,1229994,"2 / (2)",80.51
109,Farrington,Kaitlyn,USA,29,"1989-12-18 00:00:00",72956,9535101,"1 / (1)",79.08
110,Ileby,Camilla,NOR,23,"1995-12-09 00:00:00",88767,,"2 / (2)",78.74
111,Halonen,Anni,FIN,32,"1987-03-04 00:00:00",81445,9185042,"2 / (2)",78.51
112,Higginson,Kiersten,CAN,28,"1991-08-22 00:00:00",76875,9105116,"1 / (1)",78.46
113,Petrig,Celia,SUI,24,"1995-02-28 00:00:00",80756,9515142,"1 / (1)",77.48
114,Feng,Jingxue,CHN,,,92444,,"1 / (1)",75.69
115,Stangeland,Breanna,CAN,31,"1988-10-09 00:00:00",78507,,"1 / (1)",73.59
116,Burri,Ariane,SUI,19,"2000-04-14 00:00:00",88779,9515168,"2 / (2)",72.36
117,McDonald,Baily,CAN,21,"1998-06-05 00:00:00",91584,9105344,"2 / (2)",72.29
118,Clavuot,Silvana,SUI,25,"1994-08-17 00:00:00",77870,,"1 / (1)",70.30
119,Ritchie,Maria,CAN,18,"2000-12-03 00:00:00",91030,9105330,"3 / (3)",69.49
120,Herleiksplass,Karoline,NOR,22,"1997-10-21 00:00:00",74162,9425039,"2 / (2)",67.99
121,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (3)",67.51
122,Retson,Christina,CAN,20,"1998-12-20 00:00:00",81020,,"2 / (2)",64.99
123,Kolodziej,Klementyna,POL,,,78149,9435051,"1 / (1)",63.52
124,Oieren,"Lise Mirja",NOR,,,76094,,"2 / (2)",61.94
125,Sannomiya,Mizuki,JPN,,,93166,9305273,"1 / (1)",61.87
126,Pikkujamsa,Elli,FIN,20,"1999-10-24 00:00:00",86333,9185059,"1 / (1)",61.65
127,Craig,Dakota,NZL,24,"1995-02-20 00:00:00",92449,9415029,"2 / (2)",60.76
128,Ballantyne,Becca,CAN,,,83320,9105374,"1 / (1)",59.72
129,McManiman,Audrey,CAN,24,"1995-01-24 00:00:00",82002,9105226,"1 / (1)",59.14
130,Kanko,Emma,FIN,24,"1995-06-03 00:00:00",85266,9185054,"3 / (3)",58.07
131,Tamada,Takara,JPN,,,89491,9305310,"2 / (2)",57.66
132,Simpson,Megan,CAN,20,"1999-05-04 00:00:00",83322,9105323,"3 / (3)",57.59
133,Rusin,Agnieszka,POL,31,"1988-02-04 00:00:00",75431,,"1 / (1)",57.30
134,Kitahara,Ayumi,JPN,,,89377,9305312,"2 / (2)",56.12
135,Partanen,Malla,FIN,25,"1994-10-31 00:00:00",84791,9185037,"2 / (2)",56.05
136,Higashi,Haruka,JPN,,,91303,,"2 / (2)",55.68
137,Phillips,Corrah,NZL,,,92448,9415030,"2 / (2)",54.23
138,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"2 / (2)",54.03
139,Raisanen,Ida,FIN,,,93268,9185070,"2 / (2)",50.69
140,Birkkjaer,Bailey,CAN,22,"1996-12-14 00:00:00",91463,9105343,"3 / (3)",50.50
141,Na,Young-Mi,KOR,,,91102,9325022,"2 / (2)",49.53
142,Burri,Florence,SUI,,,88777,,"2 / (2)",49.40
143,Mizuguchi,Yuki,JPN,,,93139,,"3 / (3)",49.38
144,Kakubari,Misaki,JPN,,,83835,9305344,"1 / (1)",49.06
145,Soutter,Ellie,GBR,,,91818,,"2 / (2)",46.97
146,Nakakita,Ryo,JPN,,,76626,,"1 / (1)",46.24
147,Eberle,Lis,SUI,,,91745,,"1 / (1)",46.03
148,Eiken,"Eirin Kjorholt",NOR,,,88932,,"2 / (2)",45.76
149,Staveley,Lauren,AUS,25,"1994-03-30 00:00:00",75381,9045022,"1 / (1)",44.71
150,Vojackova,Katerina,CZE,22,"1997-01-01 00:00:00",78297,1159977,"1 / (1)",43.49
151,Fujimoto,Risa,JPN,,,87175,9305269,"2 / (2)",43.01
152,Maiocco,"Maria Delfina",ITA,,,75873,,"1 / (1)",42.81
153,Maeda,Kanae,JPN,,,83797,9305231,"1 / (1)",41.32
