position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (8)",1000.00
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (8)",935.50
3,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (9)",852.37
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (8)",834.83
5,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (8)",812.03
6,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (9)",755.59
7,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (7)",749.47
8,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (10)",729.69
9,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (6)",702.46
10,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (10)",698.21
11,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (11)",657.77
12,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (7)",648.37
13,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",624.36
14,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"3 / (4)",564.44
15,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",536.75
16,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (11)",506.60
17,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (8)",494.69
18,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (4)",480.81
19,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (9)",414.25
20,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (5)",413.40
21,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (7)",405.43
22,Valentine,Anna,USA,,,92954,9535435,"3 / (6)",402.20
23,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (8)",395.94
24,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (7)",389.75
25,Qiu,Leng,CHN,,,92442,9125003,"3 / (8)",376.83
26,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (12)",361.14
27,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (7)",361.04
28,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",350.05
29,Maud,Tessa,USA,,,95320,9535486,"3 / (5)",339.19
30,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"2 / (2)",334.47
31,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",322.76
32,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (9)",320.94
33,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (10)",311.96
34,Wu,Shaotong,CHN,,,92443,9125004,"3 / (7)",305.67
35,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (7)",289.32
36,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"3 / (5)",258.72
37,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (9)",222.53
38,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (3)",217.47
39,Tomita,Ruki,JPN,,,81778,9305337,"1 / (1)",215.07
40,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (9)",209.63
41,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (4)",205.43
42,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (6)",202.48
43,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"3 / (4)",195.69
44,Kazama,Runa,JPN,,,83837,9305309,"2 / (2)",191.30
45,Mori,Momoha,JPN,,,95206,9305391,"3 / (3)",188.83
46,Lee,Minju,KOR,,,97722,,"3 / (4)",183.74
47,Prantis,Mary,USA,,,92955,9535448,"3 / (3)",183.14
48,Black,Margie,USA,,,96505,9535502,"3 / (3)",181.10
49,Mitsuoka,Runa,JPN,,,91294,9305349,"2 / (2)",177.08
50,Carew,Kayleigh,USA,,,96500,9535509,"3 / (3)",172.55
51,Mueller,Anna,SUI,18,"2001-08-06 00:00:00",92402,9515204,"3 / (3)",172.03
52,Tamada,Takara,JPN,,,89491,9305310,"2 / (2)",161.73
53,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (8)",161.05
54,Komine,Sakura,JPN,,,83796,9305277,"1 / (1)",156.75
55,Gisler,Bianca,SUI,16,"2003-02-15 00:00:00",93678,9515199,"3 / (4)",155.24
56,White,Kinsley,USA,,,86544,9535485,"3 / (3)",149.13
57,Kolodziej,Shirly,SUI,,,94140,,"3 / (3)",144.92
