position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,20,"2000-04-23 00:00:00",77873,9535393,"3 / (3)",963.27
2,Castellet,Queralt,ESP,31,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",914.77
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (8)",898.93
4,Mastro,Maddie,USA,20,"2000-02-22 00:00:00",77905,9535389,"3 / (5)",877.70
5,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (4)",823.37
6,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (7)",768.27
7,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (7)",694.75
8,Wu,Shaotong,CHN,,,92443,9125004,"3 / (7)",679.42
9,Rohrer,Verena,SUI,24,"1996-04-08 00:00:00",82499,9515128,"3 / (7)",654.83
10,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (7)",624.46
11,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (8)",552.53
12,Tomita,Ruki,JPN,,,81778,9305337,"3 / (7)",530.85
13,Ettel,Leilani,GER,19,"2001-07-05 00:00:00",88773,9205072,"3 / (7)",529.22
14,Hosking,Elizabeth,CAN,19,"2001-07-22 00:00:00",87908,9105347,"3 / (6)",527.76
15,Maud,Tessa,USA,,,95320,9535486,"3 / (9)",525.57
16,Qiu,Leng,CHN,,,92442,9125003,"3 / (6)",499.69
17,Gold,Arielle,USA,24,"1996-05-04 00:00:00",76874,9535287,"3 / (3)",484.30
18,Dhondt,Brooke,CAN,15,"2005-03-09 00:00:00",93624,,"3 / (11)",457.85
19,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (6)",452.49
20,Tamada,Takara,JPN,,,89491,9305310,"3 / (8)",446.79
21,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (5)",443.71
22,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (3)",437.14
23,Wang,Jingjing,CHN,,,96063,9125017,"3 / (8)",421.97
24,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (5)",419.45
25,Kaji,Manon,JPN,,,98108,9305404,"3 / (6)",417.81
26,Kitamura,Hazuki,JPN,,,98107,9305419,"3 / (5)",392.65
27,Schuetz,Elena,SUI,17,"2003-04-26 00:00:00",91723,9515192,"3 / (7)",370.46
28,Kalapos,Zoe,USA,23,"1997-04-17 00:00:00",84471,9535344,"3 / (4)",366.00
29,Alba,Sonora,USA,,,96995,,"3 / (4)",362.90
30,Kamata,Ayako,JPN,,,87723,9305327,"3 / (6)",360.03
31,Wang,Jianjie,CHN,,,98670,9125040,"3 / (6)",358.34
32,Shafer,Kaili,USA,,,88165,9535441,"3 / (7)",337.21
33,White,Kinsley,USA,,,86544,9535485,"3 / (8)",336.72
34,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (9)",331.36
35,Comeau,Athena,USA,,,97649,,"3 / (9)",316.20
36,Arthur,Emily,AUS,21,"1999-04-24 00:00:00",75465,9045073,"3 / (5)",298.27
37,Loetscher,Isabelle,SUI,,,88803,9515197,"3 / (5)",286.26
38,Black,Margie,USA,,,96505,9535502,"3 / (6)",285.88
39,Fu,Xinya,CHN,,,96065,9125018,"3 / (3)",285.75
40,Kita,Fuwari,JPN,,,94999,9305439,"3 / (4)",285.33
41,Gisler,Bianca,SUI,17,"2003-02-15 00:00:00",93678,9515199,"3 / (5)",269.42
42,Nashiki,Mirei,JPN,,,99341,,"3 / (6)",248.12
43,Bogart,Kailey,USA,,,98061,,"3 / (6)",240.95
44,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (4)",236.69
45,Lee,Na-Yoon,KOR,,,97550,,"3 / (11)",235.39
46,Zhang,Yinan,CHN,,,98676,9125041,"3 / (3)",234.10
47,Yang,Lu,CHN,,,98669,,"3 / (4)",231.75
48,Yamada,Rinoka,JPN,,,98205,9305420,"3 / (3)",222.96
49,Obregon,Taylor,USA,23,"1996-12-02 00:00:00",83924,9535385,"3 / (4)",217.78
