position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",1000.00
2,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",886.12
3,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (8)",881.00
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (8)",865.27
5,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (7)",768.27
6,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (6)",719.73
7,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (10)",698.24
8,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (11)",670.09
9,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (10)",641.75
10,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (7)",618.03
11,Maud,Tessa,USA,,,95320,9535486,"3 / (12)",590.96
12,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (9)",551.86
13,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (10)",550.64
14,Wu,Shaotong,CHN,,,92443,9125004,"3 / (6)",501.47
15,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (3)",499.00
16,Qiu,Leng,CHN,,,92442,9125003,"3 / (7)",465.21
17,Tomita,Ruki,JPN,,,81778,9305337,"3 / (6)",461.89
18,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (8)",460.09
19,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (4)",453.77
20,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (5)",404.86
21,Kitamura,Hazuki,JPN,,,98107,,"3 / (5)",392.65
22,Dhondt,Brooke,CAN,14,"2005-03-09 00:00:00",93624,,"3 / (8)",384.08
23,Wang,Jingjing,CHN,,,96063,9125017,"3 / (8)",377.86
24,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (4)",376.31
25,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (5)",374.40
26,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"3 / (7)",343.39
27,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",337.68
28,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (5)",335.43
29,Tamada,Takara,JPN,,,89491,9305310,"3 / (5)",317.64
30,Comeau,Athena,USA,,,97649,,"3 / (6)",316.02
31,Kita,Fuwari,JPN,,,94999,9305439,"3 / (4)",311.26
32,Wang,Jianjie,CHN,,,98670,,"3 / (6)",289.24
33,Shafer,Kaili,USA,,,88165,9535441,"3 / (6)",285.66
34,White,Kinsley,USA,,,86544,9535485,"3 / (8)",280.77
35,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (5)",272.62
36,Thurgood,Jade,USA,,,95866,9535487,"3 / (3)",266.13
37,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (7)",258.27
38,Gisler,Bianca,SUI,16,"2003-02-15 00:00:00",93678,9515199,"3 / (5)",257.93
39,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (4)",255.43
40,Fu,Xinya,CHN,,,96065,9125018,"3 / (6)",254.88
41,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (4)",247.48
42,Bogart,Kailey,USA,,,98061,,"3 / (7)",237.90
43,Loetscher,Isabelle,SUI,,,88803,9515197,"3 / (3)",227.29
44,Kaneko,Hinata,JPN,,,94985,9305408,"3 / (4)",226.06
45,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"3 / (3)",225.96
46,Black,Margie,USA,,,96505,9535502,"3 / (6)",224.60
47,Yamada,Rinoka,JPN,,,98205,,"3 / (3)",222.96
48,Kaji,Manon,JPN,,,98108,,"3 / (4)",217.75
49,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"2 / (2)",212.20
50,Cowan,Ellah,USA,,,98243,,"3 / (7)",210.93
51,Kazama,Runa,JPN,,,83837,9305309,"2 / (2)",209.72
52,Webster,Kirsten,USA,,,99189,,"3 / (4)",203.60
53,Shibata,Sora,JPN,,,98109,,"3 / (4)",193.71
54,Jia,Lulu,CHN,,,96061,9125016,"2 / (2)",180.23
55,Nishi,Momona,JPN,,,99340,,"3 / (4)",177.84
56,Ettel,Kona,GER,12,"2007-05-11 00:00:00",91588,,"3 / (3)",173.53
57,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (4)",170.26
58,Jia,Yanru,CHN,,,96064,9125015,"3 / (8)",166.51
59,Rivera,Riley,USA,,,97648,,"3 / (3)",166.26
60,Hasler,Leonie,SUI,,,99622,,"3 / (3)",165.55
61,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (4)",157.97
62,Kamata,Ayako,JPN,,,87723,9305327,"2 / (2)",156.56
63,Mori,Momoha,JPN,,,95206,9305391,"3 / (4)",155.45
64,Mueller,Lena,SUI,16,"2003-01-21 00:00:00",90856,9515207,"3 / (3)",152.35
