position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",1000.00
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (5)",839.43
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (5)",815.33
4,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (5)",782.43
5,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (6)",766.49
6,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (5)",738.23
7,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (6)",596.29
8,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",595.24
9,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",585.04
10,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (4)",584.45
11,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (7)",566.67
12,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (6)",556.79
13,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (4)",551.18
14,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (4)",506.43
15,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",505.64
16,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (5)",493.80
17,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (5)",462.73
18,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",440.33
19,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (3)",432.62
20,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (5)",430.48
21,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (5)",427.83
22,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (4)",398.18
23,Komine,Sakura,JPN,,,83796,9305277,"3 / (4)",394.75
24,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (4)",380.13
25,Atkins,Savanna,USA,,,83026,9535396,"3 / (4)",374.58
26,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (6)",363.37
27,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (4)",344.44
28,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"2 / (2)",330.16
29,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (5)",328.75
30,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (3)",324.30
31,Kazama,Runa,JPN,,,83837,9305309,"3 / (5)",316.37
32,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (4)",313.48
33,Jeong,Yurim,KOR,21,"1998-03-09 00:00:00",86414,9325024,"3 / (4)",307.12
34,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"3 / (4)",305.59
35,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (6)",300.00
36,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (5)",294.55
37,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (7)",293.83
38,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (5)",291.36
39,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (5)",289.53
40,Valentine,Anna,USA,,,92954,9535435,"2 / (2)",281.97
42,Hatta,Rika,JPN,28,"1991-08-31 00:00:00",73886,9305089,"3 / (3)",276.88
43,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (6)",261.47
44,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (5)",244.28
45,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"1 / (1)",240.53
46,Tamada,Takara,JPN,,,89491,9305310,"3 / (5)",236.87
47,Prantis,Mary,USA,,,92955,9535448,"3 / (4)",233.90
48,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (3)",225.68
49,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"2 / (1)",224.76
50,Robinson,Aspen,USA,,,93940,,"3 / (3)",222.73
51,Candrian,Sina,SUI,30,"1988-11-21 00:00:00",52643,9515010,"2 / (2)",216.97
52,Kamata,Ayako,JPN,,,87723,9305327,"3 / (3)",210.96
53,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (4)",201.36
54,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (6)",193.74
55,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (4)",188.97
56,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (5)",188.83
57,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (4)",185.97
58,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"3 / (5)",185.11
59,Petrig,Celia,SUI,24,"1995-02-28 00:00:00",80756,9515142,"3 / (3)",180.27
60,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (6)",174.85
61,Tomita,Ruki,JPN,,,81778,9305337,"3 / (4)",174.37
62,Halonen,Anni,FIN,32,"1987-03-04 00:00:00",81445,9185042,"3 / (3)",164.49
63,Burri,Ariane,SUI,19,"2000-04-14 00:00:00",88779,9515168,"3 / (3)",164.15
64,Deck,Kennedi,CAN,22,"1997-08-22 00:00:00",87790,9105263,"3 / (3)",160.83
65,Na,Young-Mi,KOR,,,91102,9325022,"3 / (3)",155.18
66,Ono,Aika,JPN,,,93655,9305410,"3 / (4)",152.81
67,Mitsuoka,Runa,JPN,,,91294,9305349,"3 / (5)",151.54
68,Case,Kc,CAN,21,"1998-07-09 00:00:00",87471,9105377,"3 / (4)",147.29
69,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"2 / (2)",146.62
70,Wu,Shaotong,CHN,,,92443,9125004,"1 / (1)",145.37
71,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (4)",138.30
72,Ide,Yukiko,JPN,,,87247,9305341,"3 / (5)",138.09
73,Raisanen,Ida,FIN,,,93268,9185070,"3 / (4)",136.98
74,Yashiro,Erika,JPN,,,84867,,"2 / (2)",135.00
75,Ono,Mitsuki,JPN,,,91506,9305411,"2 / (2)",133.33
76,Jia,Lulu,CHN,,,96061,9125016,"1 / (1)",132.26
77,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (4)",130.88
78,Rukajarvi,Enni,FIN,29,"1990-05-13 00:00:00",75256,9185019,"2 / (2)",126.08
79,Matsuoka,Tae,JPN,,,87174,,"3 / (5)",125.19
80,Goto,Hinako,JPN,,,93167,9305316,"3 / (4)",124.08
81,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"1 / (1)",123.23
82,Fukuda,Hina,JPN,,,94989,9305412,"3 / (4)",122.73
83,Bischof,Babet,SUI,19,"2000-04-22 00:00:00",92594,9515178,"3 / (5)",121.02
84,Mueller,Anna,SUI,18,"2001-08-06 00:00:00",92402,9515204,"3 / (4)",119.93
85,Haller,Ursina,SUI,33,"1985-12-29 00:00:00",62972,7519989,"1 / (1)",118.29
86,Hill,Maisie,GBR,18,"2001-02-12 00:00:00",92534,9225000,"2 / (2)",117.77
87,McDonald,Baily,CAN,21,"1998-06-05 00:00:00",91584,9105344,"3 / (3)",111.00
88,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"2 / (2)",110.57
89,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"1 / (1)",107.83
90,Davies,Taylor,CAN,20,"1999-06-07 00:00:00",91028,9105332,"3 / (3)",105.71
91,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"2 / (2)",105.46
