position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (7)",1000.00
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (6)",968.83
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (9)",855.03
4,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (8)",841.73
5,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (9)",840.27
6,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (6)",838.24
7,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (8)",760.74
8,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (7)",724.04
9,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (8)",702.48
10,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (7)",618.38
11,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (9)",617.93
12,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",573.97
13,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (8)",550.07
14,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (7)",538.59
15,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (4)",533.07
16,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (6)",532.27
17,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",532.06
18,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (8)",472.99
19,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (3)",458.39
20,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (8)",456.29
21,Valentine,Anna,USA,,,92954,9535435,"3 / (4)",450.98
22,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",442.26
23,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (6)",439.15
24,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"3 / (3)",423.29
25,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",409.30
26,Qiu,Leng,CHN,,,92442,9125003,"3 / (7)",388.53
27,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (7)",386.22
28,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (6)",377.24
29,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (10)",361.04
30,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (6)",349.83
31,Komine,Sakura,JPN,,,83796,9305277,"3 / (3)",347.12
32,Hatta,Rika,JPN,28,"1991-08-31 00:00:00",73886,9305089,"3 / (3)",335.23
33,Kazama,Runa,JPN,,,83837,9305309,"3 / (4)",331.72
34,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (7)",331.59
35,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (10)",306.65
36,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (4)",302.04
37,Sannomiya,Mizuki,JPN,,,93166,9305273,"3 / (4)",285.11
38,Maud,Tessa,USA,,,95320,9535486,"3 / (4)",275.96
