position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (8)",1000.00
2,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (8)",878.70
3,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (8)",875.23
4,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (7)",834.00
5,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (8)",794.39
6,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",732.21
7,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (11)",726.42
8,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (7)",698.96
9,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (9)",650.78
10,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (5)",648.47
11,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (9)",638.60
12,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",624.36
13,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"3 / (4)",564.44
14,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",536.75
15,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (11)",506.60
16,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (7)",491.23
17,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (4)",458.35
18,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (7)",457.69
19,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (5)",419.07
20,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (8)",414.25
21,Maud,Tessa,USA,,,95320,9535486,"3 / (5)",405.70
22,Valentine,Anna,USA,,,92954,9535435,"3 / (6)",400.57
23,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (6)",393.80
24,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (4)",378.53
25,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",374.68
26,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (11)",372.70
27,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"3 / (3)",361.04
28,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (4)",350.57
29,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",350.16
30,Kazama,Runa,JPN,,,83837,9305309,"3 / (3)",349.84
31,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (7)",338.79
32,Schuetz,Elena,SUI,16,"2003-04-26 00:00:00",91723,,"3 / (5)",333.31
33,Qiu,Leng,CHN,,,92442,9125003,"3 / (6)",331.80
34,Tomita,Ruki,JPN,,,81778,9305337,"3 / (3)",323.45
35,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (3)",315.98
36,Thurgood,Jade,USA,,,95866,9535487,"3 / (4)",303.41
37,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (8)",283.99
38,Wu,Shaotong,CHN,,,92443,9125004,"3 / (5)",280.65
39,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (7)",264.68
40,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (3)",261.81
41,Tamada,Takara,JPN,,,89491,9305310,"3 / (3)",259.56
42,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",257.37
43,White,Kinsley,USA,,,86544,9535485,"3 / (5)",241.94
44,Gisler,Bianca,SUI,16,"2003-02-15 00:00:00",93678,9515199,"3 / (4)",236.06
45,Kolodziej,Klementyna,POL,,,78149,9435051,"3 / (8)",232.98
46,Black,Margie,USA,,,96505,9535502,"3 / (4)",227.90
47,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (11)",219.53
48,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (7)",209.63
49,Defelice,Rachel,CAN,,,97470,,"3 / (3)",202.05
50,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (5)",201.92
51,Shafer,Kaili,USA,,,88165,9535441,"3 / (5)",198.92
52,Lee,Minju,KOR,,,97722,,"3 / (5)",183.74
53,Prantis,Mary,USA,,,92955,9535448,"3 / (3)",183.14
54,Kaji,Manon,JPN,,,98108,,"3 / (3)",181.80
55,Ballantyne,Becca,CAN,,,83320,9105374,"3 / (9)",181.29
56,Taka,Eveliina,FIN,,,93436,9185078,"3 / (3)",174.86
57,Atkins,Savanna,USA,,,83026,9535396,"3 / (5)",173.67
58,Carew,Kayleigh,USA,,,96500,9535509,"3 / (3)",172.55
60,Kaneko,Hinata,JPN,,,94985,9305408,"3 / (3)",160.16
61,Simsovits,Alexandria,USA,,,96994,9535536,"3 / (5)",156.76
62,Minagi,Ran,JPN,,,97165,,"3 / (3)",154.99
63,Mori,Momoha,JPN,,,95206,9305391,"3 / (3)",152.56
64,Danuser,Mona,SUI,,,93677,9515205,"3 / (3)",152.11
65,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"2 / (2)",149.74
66,Sannomiya,Mizuki,JPN,,,93166,9305273,"2 / (2)",149.51
67,Sato,Rin,JPN,,,94987,9305409,"3 / (3)",148.12
68,Ettel,Kona,GER,12,"2007-05-11 00:00:00",91588,,"3 / (3)",144.84
69,Davies,Taylor,CAN,20,"1999-06-07 00:00:00",91028,9105332,"3 / (3)",141.14
70,Morgan,Annika,GER,17,"2002-02-12 00:00:00",88774,9205078,"2 / (2)",140.32
71,Kolodziej,Shirly,SUI,,,94140,,"3 / (3)",129.94
72,Poltera,Siria,SUI,13,"2006-03-01 00:00:00",87670,,"3 / (3)",125.37
73,Dhondt,Brooke,CAN,14,"2005-03-09 00:00:00",93624,,"3 / (3)",124.13
74,Kakubari,Misaki,JPN,,,83835,9305344,"1 / (1)",121.62
75,Raisanen,Ida,FIN,,,93268,9185070,"2 / (2)",120.62
76,Lee,Na-Yoon,KOR,,,97550,,"3 / (5)",118.47
77,Kitamura,Hazuki,JPN,,,98107,,"2 / (2)",118.37
78,Rivera,Riley,USA,,,97648,,"3 / (5)",116.84
79,"De Jong",Jacquelina,NED,13,"2006-03-08 00:00:00",88775,,"2 / (2)",116.05
80,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"3 / (6)",114.34
81,Rusin,Katarzyna,POL,25,"1994-01-21 00:00:00",75553,9435027,"1 / (1)",114.04
82,Craig,Dakota,NZL,24,"1995-02-20 00:00:00",92449,9415029,"3 / (6)",111.01
83,Kita,Fuwari,JPN,,,94999,9305439,"1 / (1)",109.77
84,Jia,Yanru,CHN,,,96064,9125015,"1 / (1)",104.21
85,Cohen,Gabby,USA,,,96123,9535491,"3 / (6)",102.84
86,Izumi,Kira,JPN,,,95418,9305378,"2 / (2)",100.92
87,Bernert,Conny,GER,,,98571,,"1 / (1)",97.77
88,Boesch,Lia-Mara,SUI,25,"1994-09-03 00:00:00",86595,9515157,"1 / (1)",96.32
89,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"2 / (2)",95.17
90,Ono,Aika,JPN,,,93655,9305410,"2 / (2)",94.89
91,Kozuback,Kamilla,CAN,15,"2004-05-05 00:00:00",93492,9105435,"3 / (3)",94.49
92,Salis,Andrina,SUI,,,93064,,"2 / (2)",93.19
93,Kitazawa,Asuka,JPN,,,89577,,"3 / (3)",92.80
94,Bogart,Ashley,USA,,,98060,,"2 / (2)",88.23
95,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"1 / (1)",88.17
96,Mawkes,Jamie,AUS,,,97546,,"2 / (2)",86.19
97,Ibaragi,Yukiha,JPN,,,98203,,"3 / (3)",84.14
98,Cowan,Ellah,USA,,,98243,,"3 / (4)",84.03
99,Guo,Qianyi,CHN,,,96062,9125014,"1 / (1)",82.69
100,Comeau,Athena,USA,,,97649,,"2 / (2)",80.83
101,Mueller,Lena,SUI,16,"2003-01-21 00:00:00",90856,9515207,"2 / (2)",79.96
