position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (7)",1000.00
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",867.90
3,Bleiler,Gretchen,USA,38,"1981-10-04 00:00:00",25221,,"3 / (5)",851.23
4,Farrington,Kaitlyn,USA,29,"1989-12-18 00:00:00",72956,9535101,"3 / (5)",796.03
5,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (5)",773.27
6,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (6)",743.40
7,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",730.23
8,Okada,Rana,JPN,28,"1991-01-05 00:00:00",69292,,"3 / (6)",728.07
9,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (9)",686.00
10,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (4)",651.33
11,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",641.93
12,Furihata,Yuki,JPN,34,"1985-06-14 00:00:00",73876,,"3 / (5)",639.88
13,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"2 / (2)",609.96
14,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (5)",602.85
15,Sinclair,Rebecca,NZL,28,"1991-09-11 00:00:00",72320,9415013,"3 / (5)",583.25
16,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (5)",577.48
17,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (4)",542.68
18,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",539.68
19,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (8)",517.65
20,Haller,Ursina,SUI,33,"1985-12-29 00:00:00",62972,7519989,"3 / (6)",509.97
21,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (7)",491.43
22,Berger,Kelly,USA,23,"1996-01-11 00:00:00",79470,,"3 / (8)",488.39
23,Hollingsworth,Ellery,USA,28,"1991-09-02 00:00:00",69578,9535049,"3 / (4)",487.00
24,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (7)",470.33
25,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (7)",433.61
26,Duckworth,Alexandra,CAN,32,"1987-11-11 00:00:00",71851,7105047,"3 / (5)",413.68
27,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",404.57
28,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"3 / (4)",391.46
29,Bernard,Emma,FRA,25,"1994-06-27 00:00:00",75865,9195074,"3 / (6)",386.21
30,Sadar,Cilka,SLO,28,"1991-09-18 00:00:00",73089,1569963,"3 / (5)",382.63
31,Suitiala,Ella,FIN,30,"1989-10-01 00:00:00",85514,9185036,"3 / (5)",379.54
32,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (4)",376.27
33,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (4)",376.12
34,Shaw,Serena,USA,24,"1995-01-22 00:00:00",77963,9535241,"3 / (3)",363.65
35,Trigger,Hannah,AUS,32,"1987-02-05 00:00:00",72855,1049953,"3 / (6)",360.72
36,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (5)",341.71
37,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (4)",328.89
38,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (5)",327.71
39,Kelly,Kirby,USA,24,"1995-04-06 00:00:00",79278,9535283,"3 / (5)",326.75
40,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (7)",322.87
41,Schaffrick,Madeline,USA,25,"1994-04-29 00:00:00",75927,9535184,"2 / (2)",309.47
42,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (6)",306.01
43,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (6)",299.61
44,Lefevre,Lucile,FRA,24,"1995-11-10 00:00:00",75864,9195093,"2 / (2)",294.18
45,Wang,Xuemei,CHN,,,88519,1129992,"3 / (4)",283.48
46,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"2 / (2)",258.43
47,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"3 / (5)",246.97
48,Magiros,Stephanie,AUS,28,"1991-05-05 00:00:00",77510,9045061,"3 / (6)",246.46
49,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (4)",246.11
50,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (5)",241.02
51,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (4)",233.65
52,Mittermueller,Silvia,GER,36,"1983-08-08 00:00:00",32669,1708267,"3 / (3)",233.24
53,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"3 / (3)",227.44
54,Fitch,Alex,AUS,24,"1995-03-19 00:00:00",77461,9045054,"3 / (5)",224.74
55,Arazny,Amber,AUS,29,"1990-05-09 00:00:00",75375,9045034,"3 / (5)",222.77
56,Makar,Morena,CRO,34,"1985-01-22 00:00:00",79808,1389914,"3 / (6)",217.33
57,Zajac,Joanna,POL,,,79866,1439986,"3 / (7)",211.07
58,Langland,Hailey,USA,19,"2000-08-02 00:00:00",94228,9535409,"2 / (0)",210.21
59,Honda,Misa,JPN,25,"1994-01-18 00:00:00",78601,9305191,"2 / (2)",207.60
60,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (8)",204.44
61,McManiman,Audrey,CAN,24,"1995-01-24 00:00:00",82002,9105226,"3 / (4)",197.00
62,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (4)",185.27
63,Rusin,Katarzyna,POL,25,"1994-01-21 00:00:00",75553,9435027,"3 / (4)",174.24
64,Kazama,Runa,JPN,,,83837,9305309,"3 / (4)",166.67
65,Smans,Loranne,BEL,22,"1997-10-30 00:00:00",81104,1069919,"3 / (3)",164.34
66,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"3 / (4)",161.74
67,Augustinova,Diana,CZE,24,"1995-09-28 00:00:00",76807,1159973,"3 / (4)",159.55
68,Piasecka,Julia,POL,28,"1991-11-03 00:00:00",82577,9435044,"2 / (2)",159.41
69,Walker,Ty,USA,22,"1997-03-03 00:00:00",77872,9535291,"1 / (1)",157.36
70,Kamata,Ayako,JPN,,,87723,9305327,"3 / (3)",153.30
71,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"2 / (2)",150.65
72,Enne,Merika,FIN,27,"1992-06-24 00:00:00",75242,9185026,"2 / (2)",149.33
73,Edwards,Kiersten,USA,19,"2000-01-13 00:00:00",82057,9535402,"3 / (3)",146.89
74,Partanen,Malla,FIN,25,"1994-10-31 00:00:00",84791,9185037,"2 / (2)",146.02
75,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (4)",145.09
76,Valikangas,Saana,FIN,,,90480,7185014,"2 / (2)",137.10
77,Tomita,Ruki,JPN,,,81778,9305337,"3 / (4)",130.89
78,Rukajarvi,Enni,FIN,29,"1990-05-13 00:00:00",75256,9185019,"1 / (1)",386.88
79,Astkhik,Ter-Minasyan,RUS,,,81701,,"3 / (4)",128.51
80,Mullins,Mahalah,AUS,21,"1998-11-06 00:00:00",88528,9045076,"3 / (3)",126.41
81,Shaw,Brooke,USA,28,"1991-05-12 00:00:00",29493,,"1 / (1)",125.54
82,Sillieres,Chloe,FRA,21,"1998-05-01 00:00:00",80750,9195162,"1 / (1)",123.48
83,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (4)",121.84
84,Toriyama,Mizuki,JPN,,,90454,,"3 / (3)",120.68
85,Petrig,Celia,SUI,24,"1995-02-28 00:00:00",80756,9515142,"1 / (1)",118.00
86,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (4)",117.59
87,Mitsuoka,Runa,JPN,,,91294,9305349,"3 / (3)",116.16
88,Asaya,Jurin,JPN,,,91510,,"2 / (2)",113.18
89,Kralj,Eva,SLO,19,"2000-10-04 00:00:00",86726,9565003,"3 / (5)",111.95
90,Zoppi,Margot,FRA,,,89506,9195169,"2 / (2)",110.81
91,MacDonald,Kirsty,CAN,25,"1994-02-28 00:00:00",79114,,"2 / (2)",166.00
92,Xu,Xiujuan,CHN,,,84604,1129991,"1 / (1)",110.21
93,Akimoto,Saiko,JPN,,,84353,9305259,"3 / (4)",108.68
94,Djukic,Lea,SUI,22,"1996-12-08 00:00:00",86596,9515145,"1 / (1)",107.76
95,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (3)",100.00
95,Clavuot,Silvana,SUI,25,"1994-08-17 00:00:00",77870,,"1 / (1)",100.00
97,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"1 / (1)",98.33
98,Matsuoka,Tae,JPN,,,87174,,"3 / (4)",98.11
99,Vihervaara,Noora,FIN,,,68609,9185007,"2 / (2)",95.53
100,Thidling,Ayla,GBR,20,"1999-11-07 00:00:00",77188,1229994,"3 / (3)",93.63
101,Moskal,Anna,POL,23,"1996-03-24 00:00:00",75578,9435039,"3 / (3)",93.04
102,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"2 / (2)",90.51
103,Hatta,Rika,JPN,28,"1991-08-31 00:00:00",73886,9305089,"1 / (1)",89.80
104,Nagae,Mayu,JPN,,,87967,9305343,"3 / (5)",89.36
105,Ide,Yukiko,JPN,,,87247,9305341,"3 / (5)",85.33
106,Obregon,Taylor,USA,22,"1996-12-02 00:00:00",83924,9535385,"3 / (4)",84.28
107,Rusin,Agnieszka,POL,31,"1988-02-04 00:00:00",75431,,"2 / (2)",84.06
108,Hagiwara,Kumiko,JPN,43,"1976-08-10 00:00:00",73906,,"3 / (4)",82.42
109,Sun,Juan,CHN,,,79951,1129970,"1 / (1)",82.23
110,Yoshika,Rina,JPN,20,"1999-04-09 00:00:00",83851,9305311,"1 / (1)",81.77
111,Mattingley,Taelor,USA,,,85744,9535395,"1 / (1)",79.04
112,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (4)",78.45
113,Deck,Kennedi,CAN,22,"1997-08-22 00:00:00",87790,9105263,"3 / (3)",76.83
115,Hoeckel,Caroline,SUI,26,"1993-09-22 00:00:00",76234,9515105,"1 / (1)",74.17
116,Nakakita,Ryo,JPN,,,76626,,"1 / (1)",74.17
117,Koyama,Yukiko,JPN,,,84854,,"3 / (3)",73.00
118,Kanko,Emma,FIN,24,"1995-06-03 00:00:00",85266,9185054,"3 / (3)",72.44
119,"MacIa Bocanegra",Paula,ESP,20,"1999-01-29 00:00:00",88143,,"1 / (1)",71.52
120,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (3)",70.66
121,Komine,Sakura,JPN,,,83796,9305277,"1 / (1)",66.92
122,Mattingley,Hailee,USA,22,"1997-01-11 00:00:00",85734,9535356,"1 / (1)",66.30
123,Na,Young-Mi,KOR,,,91102,9325022,"3 / (3)",65.29
124,Fujimoto,Risa,JPN,,,87175,9305269,"3 / (4)",64.60
125,Lobry,Oceane,FRA,,,90471,,"1 / (1)",63.52
126,Kitahara,Ayumi,JPN,,,89377,9305312,"3 / (4)",62.89
127,Steiger,Jil,SUI,,,90858,9515165,"2 / (2)",61.37
128,Kiseleva,Tania,RUS,27,"1992-11-06 00:00:00",79304,9485206,"2 / (2)",60.98
129,Vincent,Jaime,USA,,,90877,9535397,"3 / (3)",60.27
130,Marino,Julia,USA,22,"1997-09-11 00:00:00",83195,9535365,"1 / (1)",60.22
131,Sato,Aya,JPN,24,"1995-01-01 00:00:00",78600,9305279,"1 / (1)",59.98
132,Thost,Nicola,GER,42,"1977-03-05 00:00:00",77813,,"1 / (1)",58.81
133,Boesch,Lia-Mara,SUI,25,"1994-09-03 00:00:00",86595,9515157,"1 / (1)",56.24
134,Kolodziej,Klementyna,POL,,,78149,9435051,"2 / (2)",56.03
135,Lonka,Saana,FIN,28,"1991-05-27 00:00:00",75244,9185022,"1 / (1)",54.33
136,Tierney,Meghan,USA,,,82061,9535297,"1 / (1)",54.30
137,Yashiro,Erika,JPN,,,84867,,"1 / (1)",53.32
138,Grenier,Anne-Frederique,CAN,28,"1990-12-09 00:00:00",78403,9105061,"1 / (1)",52.59
139,"De Jong",Jacquelina,NED,13,"2006-03-08 00:00:00",88775,,"3 / (3)",51.34
140,Komuro,Yuna,JPN,18,"2000-11-19 00:00:00",81776,,"3 / (3)",50.57
141,Takada,Ayaka,JPN,,,83853,9305257,"2 / (2)",50.32
142,Hidalgo,Maria,ESP,22,"1997-01-30 00:00:00",88303,1499955,"1 / (1)",48.72
143,Murakami,Miyuki,JPN,,,89576,,"3 / (4)",48.63
144,Clark,Molly,USA,35,"1984-03-31 00:00:00",84176,,"1 / (1)",48.52
145,Burri,Florence,SUI,,,88777,,"2 / (2)",47.00
146,Herleiksplass,Karoline,NOR,22,"1997-10-21 00:00:00",74162,9425039,"1 / (1)",45.86
147,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (3)",45.59
148,Eyer,Aline,SUI,,,88804,,"3 / (3)",45.01
149,McDonald,Baily,CAN,21,"1998-06-05 00:00:00",91584,9105344,"2 / (2)",43.94
150,Casey,Mikaela,USA,29,"1990-08-07 00:00:00",72838,,"1 / (1)",42.84
151,Uchiyama,Mie,JPN,33,"1986-01-01 00:00:00",79188,9305283,"1 / (1)",40.60
152,Eilertsen,Hanne,NOR,20,"1999-03-23 00:00:00",89004,9425037,"1 / (1)",39.81
153,Sinor,Lexi,USA,,,79231,,"1 / (1)",39.75
154,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"1 / (1)",39.02
155,Simpson,Megan,CAN,20,"1999-05-04 00:00:00",83322,9105323,"2 / (2)",38.95
156,Chung,"Ji Hye",KOR,34,"1985-02-20 00:00:00",91103,9325028,"3 / (3)",37.68
157,Sanchez,Maliea,USA,,,86067,,"1 / (1)",37.28
158,Nicolai,Lola,FRA,,,81616,,"1 / (1)",37.06
159,Soutter,Ellie,GBR,,,91818,,"2 / (2)",36.65
160,Satou,Ayumi,JPN,,,87966,,"2 / (2)",36.13
161,Buchner,Eleanor,CAN,19,"2000-08-12 00:00:00",89675,,"2 / (2)",35.58
162,Koivisto,Vilina,FIN,,,81237,9185031,"1 / (1)",34.91
163,Appleton,Ali,USA,,,78865,,"1 / (1)",34.88
164,Nagai,Anna,JPN,38,"1981-01-26 00:00:00",76442,,"1 / (1)",34.48
165,Fortuna,Alice,ITA,,,81852,,"1 / (1)",34.10
166,Meagher,Stephanie,CAN,29,"1990-05-16 00:00:00",81030,,"1 / (1)",33.65
167,Mueller,Lena,SUI,16,"2003-01-21 00:00:00",90856,9515207,"2 / (2)",33.53
168,Ritchie,Maria,CAN,18,"2000-12-03 00:00:00",91030,9105330,"3 / (3)",33.41
169,Furukawa,Etsuko,JPN,,,87353,,"3 / (3)",32.68
170,Atkins,Savanna,USA,,,83026,9535396,"1 / (1)",32.28
172,Davies,Taylor,CAN,20,"1999-06-07 00:00:00",91028,9105332,"2 / (2)",30.81
173,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"1 / (1)",29.91
174,Kitazawa,Asuka,JPN,,,89577,,"2 / (2)",28.87
175,Locatin,Giorgia,ITA,,,80688,9295119,"1 / (1)",28.67
176,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"1 / (1)",28.50
177,Jeong,Yurim,KOR,21,"1998-03-09 00:00:00",86414,9325024,"1 / (1)",28.03
178,Ballantyne,Becca,CAN,,,83320,9105374,"1 / (1)",27.93
179,Felder,Greta,ITA,,,83507,,"1 / (1)",27.75
180,Sakai,Saki,JPN,,,84858,,"1 / (1)",27.22
181,Birkkjaer,Bailey,CAN,22,"1996-12-14 00:00:00",91463,9105343,"2 / (2)",27.02
182,Whitehead,Laura,AUS,22,"1997-10-31 00:00:00",75492,9045069,"1 / (1)",27.01
183,Tadumi,Kyouko,JPN,,,89583,,"3 / (3)",26.40
184,Gallop,Jasmin,AUS,,,77480,9415024,"1 / (1)",26.38
185,Waldner,Carmen,AUT,36,"1983-02-10 00:00:00",72761,,"1 / (1)",26.25
186,Kim,Yea-Na,KOR,,,79868,9325021,"1 / (1)",26.19
187,Nishikatsu,Akemi,JPN,,,87963,,"2 / (2)",25.93
188,Aspegren,Janina,FIN,,,84798,9185045,"1 / (1)",25.77
189,Potter,Maisie,GBR,22,"1997-05-15 00:00:00",82196,1229988,"1 / (1)",25.25
190,Tuff,Sam,CAN,21,"1998-04-26 00:00:00",81318,9105254,"1 / (1)",24.63
191,Kutcher,Lola,CAN,19,"2000-05-24 00:00:00",91023,9105325,"2 / (2)",24.50
192,Charlet,Julie,FRA,,,81629,,"1 / (1)",24.40
193,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"1 / (1)",24.24
194,Auer,Felicia,AUS,,,86252,,"1 / (1)",24.22
195,Maeda,Kanae,JPN,,,83797,9305231,"1 / (1)",22.63
196,Zajac,Marzena,POL,,,87045,9435049,"1 / (1)",22.21
197,Shinno,Hozumi,JPN,,,87350,,"2 / (2)",21.95
198,Crisp,Georgia,AUS,,,86245,9045079,"1 / (1)",21.62
