position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (5)",966.67
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (6)",929.73
3,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (7)",742.89
4,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (4)",740.40
5,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",714.27
6,Mastro,Maddie,USA,19,"2000-02-22 00:00:00",77905,9535389,"3 / (5)",710.61
7,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (4)",663.75
8,Grimal,Clemence,FRA,25,"1994-03-04 00:00:00",77865,9195071,"3 / (4)",577.75
9,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (6)",574.70
10,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (5)",566.74
11,Arthur,Emily,AUS,20,"1999-04-24 00:00:00",75465,9045073,"3 / (8)",513.15
12,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (4)",506.65
13,Fenton,Summer,USA,25,"1994-06-19 00:00:00",76965,9535225,"3 / (6)",494.67
14,Edwards,Noelle,USA,22,"1996-12-23 00:00:00",82478,9535272,"3 / (7)",477.58
15,Crawford,Holly,AUS,35,"1984-02-10 00:00:00",72758,1049941,"3 / (4)",470.41
16,Nicoll,Mercedes,CAN,35,"1983-12-05 00:00:00",64606,1526101,"3 / (3)",470.33
17,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (3)",468.82
18,Barrett,"Madison Taylor",USA,21,"1998-04-01 00:00:00",79379,9535342,"3 / (5)",441.16
19,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"2 / (2)",412.35
20,Kalapos,Zoe,USA,22,"1997-04-17 00:00:00",84471,9535344,"3 / (6)",404.57
21,Asaya,Junna,JPN,21,"1998-09-16 00:00:00",87724,9305289,"3 / (4)",402.99
22,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (3)",386.16
23,Kelly,Kirby,USA,24,"1995-04-06 00:00:00",79278,9535283,"3 / (3)",382.81
24,Irwin,Calynn,CAN,30,"1989-02-24 00:00:00",67468,7105068,"3 / (8)",380.14
25,Dramise,Jenna,USA,29,"1990-06-30 00:00:00",76962,9535244,"3 / (5)",377.29
26,Rohrer,Verena,SUI,23,"1996-04-08 00:00:00",82499,9515128,"3 / (4)",367.36
27,Purtschert,Nadja,SUI,30,"1989-09-03 00:00:00",72609,9515034,"2 / (2)",350.85
28,Tsuyuki,Katie,CAN,37,"1982-03-04 00:00:00",78367,7105024,"3 / (6)",344.24
29,Sun,Zhifeng,CHN,,,77458,1129956,"3 / (3)",330.78
30,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (3)",324.33
31,Somaini,Carla,SUI,28,"1991-10-13 00:00:00",80734,9515153,"3 / (4)",312.10
32,Spiteri,Jenise,MLT,27,"1992-09-20 00:00:00",83071,9535341,"3 / (6)",307.98
33,Hosking,Elizabeth,CAN,18,"2001-07-22 00:00:00",87908,9105347,"3 / (5)",306.88
34,Petrig,Ramona,SUI,22,"1997-03-04 00:00:00",80755,9515144,"3 / (4)",271.49
35,Jenner,Clara,USA,18,"2000-12-01 00:00:00",91678,9535418,"3 / (3)",250.89
36,Sun,Juan,CHN,,,79951,1129970,"2 / (2)",240.95
37,Mittermueller,Silvia,GER,36,"1983-08-08 00:00:00",32669,1708267,"3 / (4)",233.24
38,Sadar,Cilka,SLO,28,"1991-09-18 00:00:00",73089,1569963,"2 / (2)",217.80
39,Merson,Hannah,USA,21,"1998-06-11 00:00:00",82058,9535362,"3 / (4)",205.74
40,Opsal,Kari,NOR,28,"1991-03-04 00:00:00",72672,,"2 / (2)",200.00
41,Okada,Rana,JPN,28,"1991-01-05 00:00:00",69292,,"1 / (1)",194.61
42,Larochaix,Thalie,FRA,20,"1999-01-14 00:00:00",81637,9195178,"3 / (3)",187.51
43,Verdnik,Kaja,SLO,20,"1999-02-23 00:00:00",87134,1569999,"3 / (3)",181.59
44,Kazama,Runa,JPN,,,83837,9305309,"2 / (2)",178.85
45,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"2 / (2)",177.43
46,Duckworth,Alexandra,CAN,32,"1987-11-11 00:00:00",71851,7105047,"3 / (4)",177.22
47,Thompson,Nora,NOR,,,76711,,"2 / (2)",176.42
48,Johnson,McKinzie,USA,,,85960,9535433,"3 / (3)",174.98
49,Qiu,Leng,CHN,,,92442,9125003,"1 / (1)",174.58
50,Valentine,Anna,USA,,,92954,9535435,"1 / (1)",173.58
51,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"2 / (2)",171.59
52,Makar,Morena,CRO,34,"1985-01-22 00:00:00",79808,1389914,"2 / (2)",166.67
53,Ide,Yukiko,JPN,,,87247,9305341,"3 / (4)",161.61
54,Molodyh,Livia,USA,20,"1999-06-30 00:00:00",86675,9535403,"3 / (3)",161.39
55,Kwon,Sunoo,KOR,20,"1999-01-14 00:00:00",91104,9325030,"3 / (4)",160.72
56,Branthoover,Shannon,USA,21,"1997-12-28 00:00:00",81576,,"2 / (2)",159.08
58,Nordin,"Mira Strand",NOR,34,"1985-02-13 00:00:00",72743,,"2 / (2)",154.48
59,Schaffrick,Madeline,USA,25,"1994-04-29 00:00:00",75927,9535184,"2 / (2)",152.63
60,Akimoto,Saiko,JPN,,,84353,9305259,"3 / (3)",151.64
61,Edwards,Kiersten,USA,19,"2000-01-13 00:00:00",82057,9535402,"1 / (1)",141.14
62,Hagiwara,Kumiko,JPN,43,"1976-08-10 00:00:00",73906,,"3 / (3)",140.62
63,Lengkeek,Kira,CAN,20,"1998-11-24 00:00:00",87451,9105250,"3 / (4)",140.51
64,Brodrick,Danielle,USA,23,"1996-05-07 00:00:00",81991,9535339,"3 / (5)",138.16
65,Anderson,Jamie,USA,29,"1990-09-13 00:00:00",17575,9535078,"1 / (1)",137.99
66,Cairns,Adriane,CAN,21,"1998-06-20 00:00:00",81321,9105241,"3 / (4)",137.55
67,Watson,"Lisa Mari",NOR,,,74908,,"2 / (2)",133.96
68,Haller,Ursina,SUI,33,"1985-12-29 00:00:00",62972,7519989,"1 / (1)",132.69
70,Tomita,Ruki,JPN,,,81778,9305337,"2 / (2)",131.66
71,Inouye,Autumn,USA,21,"1998-08-31 00:00:00",86676,9535400,"3 / (3)",129.07
72,Nagae,Mayu,JPN,,,87967,9305343,"3 / (4)",127.71
73,Matsuoka,Tae,JPN,,,87174,,"3 / (3)",126.32
74,Ikola,Henna,FIN,21,"1998-04-26 00:00:00",84790,9185051,"3 / (4)",125.69
75,Tsubota,Ema,JPN,,,92066,9305296,"3 / (3)",119.91
76,Ettel,Leilani,GER,18,"2001-07-05 00:00:00",88773,9205072,"2 / (2)",118.47
77,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"2 / (2)",117.80
78,Suitiala,Ella,FIN,30,"1989-10-01 00:00:00",85514,9185036,"2 / (2)",115.82
79,Alm,Ingrid,NOR,32,"1987-04-24 00:00:00",24243,,"2 / (2)",114.60
80,Toriyama,Mizuki,JPN,,,90454,,"2 / (2)",112.13
81,Mitsuoka,Runa,JPN,,,91294,9305349,"2 / (2)",110.82
82,MacDonald,Kirsty,CAN,25,"1994-02-28 00:00:00",79114,,"2 / (2)",110.67
83,Deck,Kennedi,CAN,22,"1997-08-22 00:00:00",87790,9105263,"3 / (3)",108.48
84,Minami,Sayano,JPN,22,"1997-05-01 00:00:00",83795,9305268,"2 / (2)",107.56
85,Rusin,Katarzyna,POL,25,"1994-01-21 00:00:00",75553,9435027,"1 / (1)",107.34
86,Puhakka,Iina,FIN,19,"2000-02-25 00:00:00",92529,9185066,"3 / (3)",106.60
87,Komine,Sakura,JPN,,,83796,9305277,"2 / (2)",101.89
88,Zhai,Yue,CHN,,,92445,1129993,"2 / (2)",101.72
89,Wu,Shaotong,CHN,,,92443,9125004,"1 / (1)",99.24
90,Amundsen,Vilde,NOR,,,92010,,"2 / (2)",96.24
91,Hirono,Asami,JPN,29,"1990-11-08 00:00:00",83844,9305294,"1 / (1)",94.52
92,Djukic,Lea,SUI,22,"1996-12-08 00:00:00",86596,9515145,"1 / (1)",91.96
93,Kamata,Ayako,JPN,,,87723,9305327,"1 / (1)",91.77
94,Sato,Aya,JPN,24,"1995-01-01 00:00:00",78600,9305279,"1 / (1)",91.13
96,Pancochova,Sarka,CZE,29,"1990-11-01 00:00:00",74989,1159968,"1 / (1)",90.11
97,Mullins,Mahalah,AUS,21,"1998-11-06 00:00:00",88528,9045076,"2 / (2)",89.89
98,Honda,Misa,JPN,25,"1994-01-18 00:00:00",78601,9305191,"2 / (2)",89.29
99,Thost,Nicola,GER,42,"1977-03-05 00:00:00",77813,,"1 / (1)",88.21
100,Atkins,Savanna,USA,,,83026,9535396,"2 / (2)",88.08
101,Prantis,Mary,USA,,,92955,9535448,"1 / (1)",87.06
102,Asaya,Jurin,JPN,,,91510,,"1 / (1)",84.36
103,Vincent,Jaime,USA,,,90877,9535397,"2 / (2)",84.12
104,Parkkisenniemi,Emmi,FIN,20,"1999-07-21 00:00:00",92530,9185065,"3 / (3)",82.54
105,Norendal,Silje,NOR,26,"1993-09-01 00:00:00",72637,9425008,"1 / (1)",81.39
