position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Kim,Chloe,USA,20,"2000-04-23 00:00:00",77873,9535393,"3 / (4)",1000.00
2,Castellet,Queralt,ESP,31,"1989-06-17 00:00:00",75419,1499921,"3 / (7)",932.90
3,Mastro,Maddie,USA,20,"2000-02-22 00:00:00",77905,9535389,"3 / (5)",874.23
4,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (9)",865.27
5,Tomita,Sena,JPN,20,"1999-10-05 00:00:00",81785,9305313,"3 / (7)",768.27
6,Gold,Arielle,USA,24,"1996-05-04 00:00:00",76874,9535287,"3 / (4)",719.73
7,Imai,Kurumi,JPN,20,"1999-09-24 00:00:00",84354,9305315,"3 / (8)",701.31
8,Rohrer,Verena,SUI,24,"1996-04-08 00:00:00",82499,9515128,"3 / (8)",670.09
9,Wu,Shaotong,CHN,,,92443,9125004,"3 / (8)",633.89
10,Ono,Mitsuki,JPN,,,91506,9305411,"3 / (6)",624.46
11,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (3)",611.50
12,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (9)",552.53
13,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (7)",532.43
14,Tomita,Ruki,JPN,,,81778,9305337,"3 / (6)",530.85
15,Ettel,Leilani,GER,19,"2001-07-05 00:00:00",88773,9205072,"3 / (8)",529.22
16,Maud,Tessa,USA,,,95320,9535486,"3 / (8)",522.17
17,Qiu,Leng,CHN,,,92442,9125003,"3 / (8)",505.48
18,Thovex,Mirabelle,FRA,28,"1991-08-24 00:00:00",72764,9195025,"3 / (4)",453.77
19,Wicki,Berenice,SUI,17,"2002-09-24 00:00:00",85772,9515179,"3 / (7)",452.49
20,Tamada,Takara,JPN,,,89491,9305310,"3 / (6)",446.79
21,Hosking,Elizabeth,CAN,19,"2001-07-22 00:00:00",87908,9105347,"3 / (5)",445.53
22,Wang,Jingjing,CHN,,,96063,9125017,"3 / (9)",426.82
23,Kakubari,Misaki,JPN,,,83835,9305344,"3 / (5)",419.45
24,Kitamura,Hazuki,JPN,,,98107,9305419,"3 / (5)",392.65
25,Schuetz,Elena,SUI,17,"2003-04-26 00:00:00",91723,9515192,"3 / (7)",370.46
26,Dhondt,Brooke,CAN,15,"2005-03-09 00:00:00",93624,,"3 / (9)",366.67
27,Wang,Jianjie,CHN,,,98670,9125040,"3 / (7)",358.34
28,Shafer,Kaili,USA,,,88165,9535441,"3 / (5)",337.21
29,Kamata,Ayako,JPN,,,87723,9305327,"3 / (4)",334.46
30,White,Kinsley,USA,,,86544,9535485,"3 / (6)",332.65
