position,lastname,firstname,nationality,age,"date of birth","WST Rider ID","fis code","number of results",points
1,Clark,Kelly,USA,36,"1983-07-26 00:00:00",65566,1470811,"3 / (8)",1000.00
2,Kim,Chloe,USA,19,"2000-04-23 00:00:00",77873,9535393,"3 / (5)",867.90
3,Bleiler,Gretchen,USA,38,"1981-10-04 00:00:00",25221,,"3 / (7)",851.23
4,Gold,Arielle,USA,23,"1996-05-04 00:00:00",76874,9535287,"3 / (7)",849.63
5,Farrington,Kaitlyn,USA,29,"1989-12-18 00:00:00",72956,9535101,"3 / (6)",811.90
6,Rodriguez,Sophie,FRA,31,"1988-07-07 00:00:00",27981,1756476,"3 / (10)",752.67
7,Hight,Elena,USA,30,"1989-08-17 00:00:00",42143,7539968,"3 / (6)",746.67
8,Cai,Xuetong,CHN,26,"1993-09-26 00:00:00",79864,1129975,"3 / (5)",743.40
9,Teter,Hannah,USA,32,"1987-01-27 00:00:00",50723,7313934,"3 / (5)",736.45
10,Okada,Rana,JPN,28,"1991-01-05 00:00:00",69292,,"3 / (5)",728.07
11,Castellet,Queralt,ESP,30,"1989-06-17 00:00:00",75419,1499921,"3 / (8)",694.57
12,Liu,Jiayu,CHN,27,"1992-09-17 00:00:00",77457,1129974,"3 / (6)",681.18
13,Furihata,Yuki,JPN,34,"1985-06-14 00:00:00",73876,,"3 / (6)",639.88
14,Li,Shuang,CHN,27,"1992-06-27 00:00:00",79950,1129977,"3 / (6)",636.56
15,Haller,Ursina,SUI,33,"1985-12-29 00:00:00",62972,7519989,"3 / (7)",623.95
16,Bright,Torah,AUS,32,"1986-12-27 00:00:00",43778,1049932,"2 / (2)",609.96
17,Sinclair,Rebecca,NZL,28,"1991-09-11 00:00:00",72320,9415013,"3 / (5)",583.25
18,Hollingsworth,Ellery,USA,28,"1991-09-02 00:00:00",69578,9535049,"3 / (6)",550.33
19,Oe,Hikaru,JPN,24,"1995-08-03 00:00:00",79067,9305241,"3 / (5)",542.68
20,Matsumoto,Haruna,JPN,26,"1993-07-26 00:00:00",76642,9305166,"3 / (4)",539.68
